article_id,article_placename,latitude_1,longitude_2,State_2,mean_median_dist,median_median_dist,n_results,winnerPct,searchType,filename_2
22097049,Heytesbury Forest,,,None,,,0,,None,18860130-43-22097049 (1 of 1).txt
232166071,Bungaree,138.85516,-34.236295,Ambiguous,2.670018992,0.680185896,11,,exact,18790131-232-232166071 (1 of 3).txt
232166071,Bunioyonfr,,,None,,,0,,None,18790131-232-232166071 (1 of 3).txt
232166071,Boaenblum,,,None,,,0,,None,18790131-232-232166071 (1 of 3).txt
232166071,Lakeland,144.7988892,-15.89472198,QLD,0.022613835,3.60E-07,3,100,exact,18790131-232-232166071 (1 of 3).txt
254578553,Brookong,146.5784695,-35.28755317,NSW,1.098063518,0.01232527,4,100,exact,18880302-436-254578553 (1 of 1).txt
254578553,Urangdine,,,None,,,0,,None,18880302-436-254578553 (1 of 1).txt
254578553,Wallaudoon,,,None,,,0,,None,18880302-436-254578553 (1 of 1).txt
66083138,Balbarrup,116.2017,-34.21186,WA,0.033410262,0.01731,3,100,exact,18870907-180-66083138 (1 of 1).txt
100229494,Goulburn,149.7344444,-34.74833333,NSW,1.441876439,0.0372678,10,70,exact,18881127-367-100229494 (1 of 1).txt
100229494,Towrang,149.7844444,-34.74833333,NSW,0.239536488,0.058333333,4,100,exact,18881127-367-100229494 (1 of 1).txt
61247952,Lord Jersey,,,None,,,0,,None,18921210-64-61247952 (1 of 1).txt
61247952,South Yathong,145.9274835,-35.430188,NSW,0,0,1,100,exact,18921210-64-61247952 (1 of 1).txt
61247952,Jerilderie,145.7455556,-35.35944444,NSW,0.005237828,0,5,60,exact,18921210-64-61247952 (1 of 1).txt
61247952,Yalwal,150.3641667,-34.93166667,NSW,0.040679009,0.037116603,4,100,exact,18921210-64-61247952 (1 of 1).txt
199142874,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18870112-966-199142874 (1 of 1).txt
199142874,Port,,,None,,,0,,None,18870112-966-199142874 (1 of 1).txt
199142874,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18870112-966-199142874 (1 of 1).txt
199142874,London,-0.127758,51.5074,No best estimate,0,0,1,100,exact,18870112-966-199142874 (1 of 1).txt
199142874,Victoria,148.1344444,-33.93027778,NSW,4.494904881,3.929359113,11,63.63636364,exact,18870112-966-199142874 (1 of 1).txt
199142874,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18870112-966-199142874 (1 of 1).txt
199142874,J.P.,,,None,,,0,,None,18870112-966-199142874 (1 of 1).txt
199142874,Burra,148.0708333,-35.54583333,NSW,1.339556221,1.132187264,14,71.42857143,exact,18870112-966-199142874 (1 of 1).txt
199142874,Torrens Island,138.53064,-34.79177,SA,0,0,3,66.66666667,exact,18870112-966-199142874 (1 of 1).txt
199142874,Melbourne,144.9752778,-37.82986111,VIC,0.012223011,0.012223011,5,40,exact,18870112-966-199142874 (1 of 1).txt
199142874,Sydney,151.2094444,-33.865,NSW,0.002685185,0,5,60,exact,18870112-966-199142874 (1 of 1).txt
197306401,Vegetable Garden,,,None,,,0,,None,18980226-319-197306401 (1 of 2).txt
197306401,Hamilton,148.201979,-29.43166667,Ambiguous,7.918729037,8.289079158,22,,exact,18980226-319-197306401 (1 of 2).txt
149945506,Mount Lofty,151.9666667,-29.98166667,Ambiguous,6.252095922,3.283892084,9,,exact,18980209-736-149945506 (3 of 11).txt
149945506,Mount Gambier,140.7648133,-37.82411,SA,2.35242977,0.0149967,3,100,exact,18980209-736-149945506 (3 of 11).txt
149945506,Bay,149.2011111,-33.13166667,NSW,0,0,1,100,exact,18980209-736-149945506 (3 of 11).txt
6229700,Orbost,148.452919,-37.70444406,VIC,0.013685808,0.009559394,4,100,exact,18890312-13-6229700 (1 of 1).txt
6229700,Snowy River,148.4148636,-37.60847283,VIC,0.213344336,0.213344336,4,50,exact,18890312-13-6229700 (1 of 1).txt
