,0,1,2,mappify_suburb,mappify_state,mappify_location_lat,mappify_location_lon,partial ratio
1590,COROWA,LOCATION,18931223-52-71193207 (6 of 19).txt,COROWA,NSW,-35.97347729,146.3468727,100
1591,WEDDERBURN,LOCATION,18931223-52-71193207 (6 of 19).txt,WEDDERBURN,VIC,-36.42908972,143.6565887,100
1592,SMYTHESDALE,LOCATION,18630107-464-115428564 (3 of 5).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
1593,ST. LEONARD,LOCATION,18710208-13-5842370 (1 of 1).txt,ST LEONARDS,TAS,-41.44735788,147.1844219,91
1595,BEECHWORTH,LOCATION,18840117-326-198972485 (2 of 5).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
1597,PATERSON,LOCATION,18801225-460-142173770 (1 of 1).txt,PATERSON,QLD,-25.89633904,152.5280994,100
1600,GEROGERY,LOCATION,18801225-460-142173770 (1 of 1).txt,GEROGERY,NSW,-35.87814686,146.9676195,100
1602,PERTH,LOCATION,18850327-275-76207366 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1603,BROWNHILL CREEK,LOCATION,18830206-41-43464363 (2 of 4).txt,BROWN HILL CREEK,SA,-34.99241402,138.6359951,93
1606,BROWNHILL CREEK,LOCATION,18830206-41-43464363 (2 of 4).txt,BROWN HILL CREEK,SA,-34.99241402,138.6359951,93
1607,MELBOURNE,LOCATION,18980207-77-52529618 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1609,NEERIM,LOCATION,18980104-13-9785672 (1 of 2).txt,NEERIM,VIC,-37.9483799,145.9737559,100
1610,NEERIM,LOCATION,18980207-77-52529618 (1 of 1).txt,NEERIM,VIC,-37.9483799,145.9737559,100
1611,NEERIM,LOCATION,18980104-13-9785672 (1 of 2).txt,NEERIM,VIC,-37.9483799,145.9737559,100
1614,ELMORE,LOCATION,18770210-621-221766592 (8 of 8).txt,ELMORE,VIC,-36.48694665,144.5968832,100
1615,HAMILTON,LOCATION,18770210-621-221766592 (8 of 8).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
1617,MELBOURNE,LOCATION,18580520-13-7294816 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1620,FORBES,LOCATION,18931111-621-221155551 (1 of 1).txt,FORBES,NSW,-33.38547409,148.0114451,100
1623,KILMORE,LOCATION,18800117-621-221760411 (3 of 9).txt,KILMORE,VIC,-37.29427363,144.9338648,100
1626,YORK,LOCATION,18750101-29-2973496 (3 of 3).txt,YORK,WA,-31.87259029,116.7833291,100
1627,ECHUCA,LOCATION,18800117-621-221760411 (3 of 9).txt,ECHUCA,VIC,-36.18245189,144.7112403,100
1628,ADELAIDE,LOCATION,18821020-487-123470355 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1629,ADELAIDE,LOCATION,18790217-346-88223527 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1630,KEW,LOCATION,18790217-346-88223527 (1 of 1).txt,KEW,VIC,-37.802238,145.038366,100
1631,WINDSOR,LOCATION,18790217-346-88223527 (1 of 1).txt,WINDSOR,SA,-34.43202712,138.3667316,100
1632,RICHMOND,LOCATION,18790217-346-88223527 (1 of 1).txt,RICHMOND,SA,-34.94201162,138.5672635,100
1633,BRUNSWICK,LOCATION,18790217-346-88223527 (1 of 1).txt,BRUNSWICK,VIC,-37.77762878,144.9634138,100
1634,SANDHURST,LOCATION,18790217-346-88223527 (1 of 1).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
1635,BURWOOD,LOCATION,18790217-346-88223527 (1 of 1).txt,BURWOOD,NSW,-33.87634744,151.1041715,100
1636,ADELAIDE,LOCATION,18800110-621-221759432 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1639,MELBOURNE,LOCATION,18800110-621-221759432 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1641,BEECHWORTH,LOCATION,18860410-326-200579257 (1 of 2).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
1642,MOYHU,LOCATION,18860410-326-200579257 (1 of 2).txt,MOYHU,VIC,-36.57683235,146.3671297,100
1643,LACEBY,LOCATION,18860410-326-200579257 (1 of 2).txt,LACEBY,VIC,-36.40472813,146.3288753,100
1644,WODONGA,LOCATION,18860410-326-200579257 (1 of 2).txt,WODONGA,VIC,-36.11402495,146.8943462,100
1645,MELBOURNE,LOCATION,18750220-8-18792277 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1646,PERTH,LOCATION,18910314-30-3141240 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1647,TOORAK,LOCATION,18810324-567-225488890 (2 of 3).txt,TOORAK,VIC,-37.840513,145.027693,100
1648,ADELAIDE,LOCATION,18810324-567-225488890 (2 of 3).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1649,RICHMOND,LOCATION,18861001-225-72956638 (1 of 1).txt,RICHMOND,SA,-34.94201162,138.5672635,100
1650,BEAUFORT,LOCATION,18750130-319-197935178 (12 of 21).txt,BEAUFORT,SA,-34.09453371,138.2357414,100
1656,EULAH CREEK,LOCATION,18750105-8-18790814 (1 of 1).txt,EULAH CREEK,NSW,-30.33964598,149.9957912,100
1659,MELBOURNE,LOCATION,18790310-232-232167312 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1660,MELBOURNE,LOCATION,18790310-232-232167312 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1661,MELBOURNE,LOCATION,18790310-232-232167312 (1 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1664,PIMPAMA,LOCATION,18850613-42-19798663 (1 of 1).txt,PIMPAMA,QLD,-27.81855331,153.2979585,100
1671,PORT VINCENT,LOCATION,18780308-1172-216041290 (2 of 2).txt,PORT VINCENT,SA,-34.7909369,137.8195206,100
1672,MOONTA,LOCATION,18780308-1172-216041290 (2 of 2).txt,MOONTA,SA,-34.06625569,137.593292,100
1677,GUILDFORD,LOCATION,18860118-275-76477657 (1 of 2).txt,GUILDFORD,VIC,-37.14903485,144.1465336,100
1678,KOJONUP,LOCATION,18860118-275-76477657 (1 of 2).txt,KOJONUP,WA,-33.86472028,117.2304624,100
1681,DUNOLLY,LOCATION,18690213-460-137563317 (1 of 1).txt,DUNOLLY,NSW,-32.55920402,151.1686612,100
1682,KNOWSLEY,LOCATION,18940111-239-90149627 (3 of 3).txt,KNOWSLEY,VIC,-36.78165566,144.5670544,100
1685,KYABRAM,LOCATION,18900310-311-114676635 (1 of 1).txt,KYABRAM,VIC,-36.34541824,145.0675377,100
1686,TARADALE,LOCATION,18650306-582-207000589 (4 of 6).txt,TARADALE,NSW,-35.66639414,147.9528403,100
1687,MELBOURNE,LOCATION,18650306-582-207000589 (4 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1688,CHEWTON,LOCATION,18650306-582-207000589 (4 of 6).txt,CHEWTON,VIC,-37.10655654,144.2528999,100
1690,SPRINGWOOD,LOCATION,18950831-350-108686036 (1 of 1).txt,SPRINGWOOD,QLD,-27.62695025,153.1476448,100
1694,LACHLAN,LOCATION,18931213-508-112931958 (1 of 5).txt,LACHLAN,TAS,-42.85241971,147.026628,100
1695,MOUNT EGERTON,LOCATION,18820328-185-200668998 (2 of 2).txt,MOUNT EGERTON,VIC,-37.651776,144.090626,100
1698,CARLTON,LOCATION,18820328-185-200668998 (2 of 2).txt,CARLTON,VIC,-37.800968,144.973457,100
1699,FITZROY,LOCATION,18820328-185-200668998 (2 of 2).txt,FITZROY,VIC,-37.804306,144.976491,100
1700,MELBOURNE,LOCATION,18820328-185-200668998 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1701,SMYTHESDALE,LOCATION,18740106-13-5878923 (3 of 3).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
1702,SMYTHESDALE,LOCATION,18740106-13-5878923 (3 of 3).txt,SMYTHESDALE,VIC,-37.6427433,143.702877,100
1703,CARNGHAM,LOCATION,18740106-13-5878923 (3 of 3).txt,CARNGHAM,VIC,-37.55977695,143.5721393,100
1704,HADDON,LOCATION,18740106-13-5878923 (3 of 3).txt,HADDON,VIC,-37.5952501,143.6995974,100
1705,NINTINGBOOL,LOCATION,18740106-13-5878923 (3 of 3).txt,NINTINGBOOL,VIC,-37.60576249,143.7185721,100
1706,FLINDERS,LOCATION,18830101-41-43475247 (3 of 3).txt,FLINDERS,VIC,-38.44804027,144.9802562,100
1707,ADELAIDE,LOCATION,18830101-41-43475247 (3 of 3).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1708,RICHMOND,LOCATION,18520218-21-2959457 (2 of 2).txt,RICHMOND,SA,-34.94201162,138.5672635,100
1709,HUON,LOCATION,18520218-21-2959457 (2 of 2).txt,HUON,VIC,-36.21994853,147.0679002,100
1710,MELBOURNE,LOCATION,18650322-927-194467228 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1718,PERTH,LOCATION,18900221-275-77287469 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1722,WAGIN,LOCATION,18981125-180-67033139 (1 of 1).txt,WAGIN,WA,-33.28667447,117.4089598,100
1725,CLUNES,LOCATION,18641201-582-197545363 (1 of 1).txt,CLUNES,NSW,-28.71393414,153.4230395,100
1727,MELBOURNE,LOCATION,18650302-74-38658298 (4 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1728,MELBOURN,LOCATION,18650302-74-38658298 (4 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1732,SANDHURST,LOCATION,18650302-74-38658298 (4 of 6).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
1734,MELBOURNE,LOCATION,18650302-74-38658298 (4 of 6).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1735,PATERSON,LOCATION,18881201-698-161888468 (7 of 8).txt,PATERSON,QLD,-25.89633904,152.5280994,100
1737,MELBOURNE,LOCATION,18790517-436-257955716 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1738,PORCUPINE RIDGE,LOCATION,18990211-621-221142853 (2 of 2).txt,PORCUPINE RIDGE,VIC,-37.30347273,144.1877007,100
1739,PORCUPINE RIDGE,LOCATION,18990211-621-221142853 (2 of 2).txt,PORCUPINE RIDGE,VIC,-37.30347273,144.1877007,100
1742,STRATFORD,LOCATION,18900124-108-65295378 (1 of 1).txt,STRATFORD,VIC,-37.97924467,147.0517444,100
1743,BLACKALL,LOCATION,18760311-42-18341185 (1 of 1).txt,BLACKALL,QLD,-24.58544995,145.4061183,100
1744,BLACKALL,LOCATION,18760311-42-18341185 (1 of 1).txt,BLACKALL,QLD,-24.58544995,145.4061183,100
1748,MELBOURNE,LOCATION,18900206-10-9228396 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1749,MELBOURNE,LOCATION,18900206-10-9228396 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1750,REEDY CREEK,LOCATION,18881106-35-13702594 (2 of 4).txt,REEDY CREEK,VIC,-37.23972123,145.1317876,100
1752,DAYSDALE,LOCATION,18931223-52-71193207 (9 of 19).txt,DAYSDALE,NSW,-35.66544048,146.4488904,100
1754,COROWA,LOCATION,18931223-52-71193207 (9 of 19).txt,COROWA,NSW,-35.97347729,146.3468727,100
1755,WEDDERBURN,LOCATION,18931223-52-71193207 (9 of 19).txt,WEDDERBURN,VIC,-36.42908972,143.6565887,100
1756,ALBION,LOCATION,18960107-185-203768628 (1 of 4).txt,ALBION,QLD,-27.43019253,153.0413161,100
1757,ILLAWARRA,LOCATION,18620927-13-5722783 (1 of 1).txt,ILLAWARRA,VIC,-37.04628611,142.6898399,100
1760,COOLAMON,LOCATION,18910106-35-13793246 (4 of 10).txt,COOLAMON,NSW,-34.82752056,147.2063911,100
1761,PERTH,LOCATION,18880317-180-66086040 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1762,PERTH,LOCATION,18880317-180-66086040 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1763,PERTH,LOCATION,18880317-180-66086040 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1764,PERTH,LOCATION,18880317-180-66086040 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1765,HAMILTON,LOCATION,18790109-567-226064615 (1 of 3).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
1766,HAMILTON,LOCATION,18790109-567-226064615 (1 of 3).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
1767,WINDSOR,LOCATION,18541223-8-696233 (4 of 5).txt,WINDSOR,SA,-34.43202712,138.3667316,100
1770,ROCHESTER,LOCATION,18750612-319-197934039 (2 of 2).txt,ROCHESTER,SA,-33.705742,138.485887,100
1773,MONS,LOCATION,18771112-41-40474058 (1 of 1).txt,MONS,QLD,-26.69334844,153.0308134,100
1774,CANTERBURY,LOCATION,18990324-35-14206064 (3 of 4).txt,CANTERBURY,VIC,-37.82376,145.0771588,100
1776,CANTERBURY,LOCATION,18990324-35-14206064 (3 of 4).txt,CANTERBURY,VIC,-37.82376,145.0771588,100
1777,HURSTVILLE,LOCATION,18990324-35-14206064 (3 of 4).txt,HURSTVILLE,NSW,-33.97428036,151.1007796,100
1786,MELBOURNE,LOCATION,18650318-103-63170016 (1 of 23).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1787,LIVERPOOL,LOCATION,18800123-30-2982471 (2 of 2).txt,LIVERPOOL,NSW,-33.93365749,150.9056878,100
1789,ADELAIDE,LOCATION,18800123-30-2982471 (2 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1790,MELBOURNE,LOCATION,18800123-30-2982471 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1793,AVENEL,LOCATION,18870122-792-170598464 (2 of 2).txt,AVENEL,VIC,-36.874324,145.2524144,100
1794,MARYBOROUGH,LOCATION,18870122-792-170598464 (2 of 2).txt,MARYBOROUGH,VIC,-37.01051733,143.7563917,100
1795,MOYSTON,LOCATION,18870122-792-170598464 (2 of 2).txt,MOYSTON,VIC,-37.31774239,142.7688127,100
1796,CALVERT,LOCATION,18980204-241-87647802 (2 of 2).txt,CALVERT,NT,-16.93746353,137.4970024,100
1798,KURNALPI,LOCATION,18950131-30-4544574 (1 of 1).txt,KURNALPI,WA,-30.55194198,121.6965805,100
1799,HEYWOOD,LOCATION,18650325-13-5742893 (2 of 2).txt,HEYWOOD,VIC,-38.13634764,141.7471429,100
1800,WOODEND,LOCATION,18650325-13-5742893 (2 of 2).txt,WOODEND,QLD,-27.59871257,152.7516739,100
1803,SWANSEA,LOCATION,18950903-225-75262366 (4 of 6).txt,SWANSEA,NSW,-33.08575497,151.6355841,100
1804,GUILDFORD,LOCATION,18760129-386-109902684 (1 of 1).txt,GUILDFORD,VIC,-37.14903485,144.1465336,100
1806,GUILDFORD,LOCATION,18760129-386-109902684 (1 of 1).txt,GUILDFORD,VIC,-37.14903485,144.1465336,100
1807,KOROIT,LOCATION,18831231-232-262612061 (1 of 2).txt,KOROIT,VIC,-38.27827343,142.3701488,100
1808,TATURA,LOCATION,18831231-232-262612061 (1 of 2).txt,TATURA,VIC,-36.40909601,145.2226421,100
1809,LOCKWOOD,LOCATION,18571226-346-87977714 (3 of 8).txt,LOCKWOOD,VIC,-36.80861334,144.2150196,100
1811,BROUGHTON,LOCATION,18950906-367-101102490 (2 of 2).txt,BROUGHTON,QLD,-20.12329012,146.4276798,100
1815,COROWA,LOCATION,18981217-52-71321501 (1 of 6).txt,COROWA,NSW,-35.97347729,146.3468727,100
1816,CHEWTON,LOCATION,18650615-582-207003170 (2 of 2).txt,CHEWTON,VIC,-37.10655654,144.2528999,100
1818,ADELAIDE,LOCATION,18820225-289-91291840 (3 of 4).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1819,GOOLWA,LOCATION,18720309-821-159433068 (1 of 1).txt,GOOLWA,SA,-35.50263835,138.7850643,100
1820,KINGSTON,LOCATION,18720309-821-159433068 (1 of 1).txt,KINGSTON,QLD,-27.66052291,153.1176323,100
1824,ELPHINSTONE,LOCATION,18940124-346-88941056 (3 of 7).txt,ELPHINSTONE,QLD,-27.95898358,151.9116039,100
1825,KINGOWER,LOCATION,18940124-346-88941056 (3 of 7).txt,KINGOWER,VIC,-36.59960986,143.7643089,100
1826,CRESWICK,LOCATION,18820914-232-250065463 (3 of 3).txt,CRESWICK,VIC,-37.41453725,143.8717211,100
1829,TOCUMWAL,LOCATION,18950225-30-4550862 (1 of 2).txt,TOCUMWAL,NSW,-35.84294648,145.6476409,100
1831,TATURA,LOCATION,18881228-13-6914254 (4 of 4).txt,TATURA,VIC,-36.40909601,145.2226421,100
1832,HARSTON,LOCATION,18881228-13-6914254 (4 of 4).txt,HARSTON,VIC,-36.46969856,145.1394208,100
1834,HAMILTON,LOCATION,18630119-189-72554249 (1 of 2).txt,HAMILTON,VIC,-37.7622476,142.0785145,100
1836,MIRBOO,LOCATION,18840524-460-138091356 (1 of 1).txt,MIRBOO,VIC,-38.46800848,146.2060319,100
1837,MIRBOO,LOCATION,18840524-460-138091356 (1 of 1).txt,MIRBOO,VIC,-38.46800848,146.2060319,100
1838,MIRBOO,LOCATION,18840524-460-138091356 (1 of 1).txt,MIRBOO,VIC,-38.46800848,146.2060319,100
1841,HAZELWOOD,LOCATION,18840524-460-138091356 (1 of 1).txt,HAZELWOOD,VIC,-38.31586745,146.3581091,100
1844,MIRBOO,LOCATION,18840524-460-138091356 (1 of 1).txt,MIRBOO,VIC,-38.46800848,146.2060319,100
1846,CRESWICK,LOCATION,18580101-67-60260142 (5 of 14).txt,CRESWICK,VIC,-37.41453725,143.8717211,100
1849,ELMORE,LOCATION,18840101-367-103509414 (2 of 2).txt,ELMORE,VIC,-36.48694665,144.5968832,100
1851,MELBOURNE,LOCATION,18880120-436-254575473 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1852,CHILTERN,LOCATION,18880120-436-254575473 (2 of 2).txt,CHILTERN,VIC,-36.23636699,146.6299499,100
1853,BAVENSWOOD,LOCATION,18811011-7-34270757 (1 of 1).txt,RAVENSWOOD,QLD,-20.11564703,146.9274798,90
1854,MELBOURNE,LOCATION,18890112-16-3491104 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1855,ADELAIDE,LOCATION,18890112-16-3491104 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1856,BLUO MOUNTAINS,LOCATION,18890112-16-3491104 (1 of 1).txt,BLUE MOUNTAIN,QLD,-21.55815551,149.0424311,92
1863,CONGO,LOCATION,18980117-13-9787206 (3 of 3).txt,CONGO,NSW,-35.95139344,150.1508842,100
1864,MELBOURNE,LOCATION,18851121-460-138639695 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1867,SUNBURY,LOCATION,18951029-13-8879186 (1 of 1).txt,SUNBURY,VIC,-37.61067165,144.7755032,100
1868,GISBORNE,LOCATION,18790214-232-232166545 (1 of 1).txt,GISBORNE,VIC,-37.51430539,144.5863114,100
1871,BOWRAL,LOCATION,18910110-698-163657874 (1 of 12).txt,BOWRAL,NSW,-34.48395124,150.4316378,100
1874,YASS,LOCATION,18910110-698-163657874 (1 of 12).txt,YASS,NSW,-34.82423811,148.9088449,100
1877,DUBBO,LOCATION,18910110-698-163657874 (1 of 12).txt,DUBBO,NSW,-32.37824209,148.6914051,100
1879,NUBBA,LOCATION,18910106-1297-235892267 (10 of 14).txt,NUBBA,NSW,-34.49100573,148.24639,100
1880,CUNNINGHAMC,LOCATION,18910106-1297-235892267 (10 of 14).txt,CUNNINGHAM,QLD,-28.18119144,151.8011995,100
1882,ADELAIDE,LOCATION,18931128-377-123350661 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1885,YASS,LOCATION,18770217-698-162682293 (1 of 2).txt,YASS,NSW,-34.82423811,148.9088449,100
1886,PALMERSTON,LOCATION,18800124-366-101450820 (1 of 1).txt,PALMERSTON,QLD,-17.59469582,145.7471848,100
1887,CHUM CREEK,LOCATION,18860515-460-138026448 (1 of 1).txt,CHUM CREEK,VIC,-37.58358753,145.4814055,100
1888,DAYSDALE,LOCATION,18931223-52-71193207 (10 of 19).txt,DAYSDALE,NSW,-35.66544048,146.4488904,100
1889,COROWA,LOCATION,18931223-52-71193207 (10 of 19).txt,COROWA,NSW,-35.97347729,146.3468727,100
1890,WEDDERBURN,LOCATION,18931223-52-71193207 (10 of 19).txt,WEDDERBURN,VIC,-36.42908972,143.6565887,100
1891,MELBOURNE,LOCATION,18900103-1606-260665430 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1892,SCARSDALE,LOCATION,18820214-326-200456481 (1 of 1).txt,SCARSDALE,VIC,-37.67475547,143.6547765,100
1894,MOOROOBARK,LOCATION,18670503-28-3749440 (1 of 3).txt,MOOROOLBARK,VIC,-37.76345661,145.3336381,90
1898,ADELAIDE,LOCATION,18820327-1190-241179912 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1899,BRUNSWICK,LOCATION,18820327-1190-241179912 (1 of 1).txt,BRUNSWICK,VIC,-37.77762878,144.9634138,100
1900,BEECHWORTH,LOCATION,18820327-1190-241179912 (1 of 1).txt,BEECHWORTH,VIC,-36.34129804,146.6902532,100
1903,KURRAJONG,LOCATION,18950921-192-66447900 (3 of 3).txt,KURRAJONG,NSW,-33.55283232,150.6697908,100
1906,FORT AUGUSTA,LOCATION,18710701-567-196305734 (1 of 1).txt,PORT AUGUSTA,SA,-32.51231084,137.8012889,92
1908,MELBOURNE,LOCATION,18640114-10-8823883 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1912,BRIGHTON,LOCATION,18640114-10-8823883 (1 of 1).txt,BRIGHTON,SA,-35.01643158,138.5236609,100
1914,MELBOURNE,LOCATION,18640114-10-8823883 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1917,KOORAWATHA,LOCATION,18880204-698-164361803 (2 of 3).txt,KOORAWATHA,NSW,-34.02924234,148.4978728,100
1918,COONAMBLE,LOCATION,18880204-698-164361803 (2 of 3).txt,COONAMBLE,NSW,-30.94977099,148.3939328,100
1919,WHEEO,LOCATION,18880204-698-164361803 (2 of 3).txt,WHEEO,NSW,-34.51203506,149.3222658,100
1923,SANDHURST,LOCATION,18650307-10-8831483 (1 of 5).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
1926,BALMORAL,LOCATION,18941201-558-150139952 (2 of 3).txt,BALMORAL,VIC,-37.24482851,141.7267961,100
1927,STONY CREEK,LOCATION,18870127-8-18887004 (3 of 3).txt,STONY CREEK,QLD,-26.90547459,152.7219123,100
1928,MOKE CREEK,LOCATION,18870127-8-18887004 (3 of 3).txt,MOLE CREEK,TAS,-41.55201019,146.4412333,90
1930,PARKES,LOCATION,18840112-821-160092045 (2 of 2).txt,PARKES,ACT,-35.30009353,149.1351608,100
1931,COONAMBLE,LOCATION,18840112-821-160092045 (2 of 2).txt,COONAMBLE,NSW,-30.94977099,148.3939328,100
1936,YASS,LOCATION,18510422-67-60034280 (1 of 1).txt,YASS,NSW,-34.82423811,148.9088449,100
1941,PERTH,LOCATION,18860203-180-66038416 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1942,YORK,LOCATION,18860203-180-66038416 (1 of 1).txt,YORK,WA,-31.87259029,116.7833291,100
1944,MOKINE,LOCATION,18860203-180-66038416 (1 of 1).txt,MOKINE,WA,-31.77423184,116.6053467,100
1949,RUNNYMEDE,LOCATION,18650302-1324-240653748 (4 of 6).txt,RUNNYMEDE,QLD,-26.60565237,152.0615971,100
1950,SANDHURST,LOCATION,18650302-1324-240653748 (4 of 6).txt,SANDHURST,VIC,-38.08599133,145.2095392,100
1952,ADELAIDE,LOCATION,18600104-13-5694881 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1953,ALBANY,LOCATION,18660105-28-3750441 (1 of 1).txt,ALBANY,WA,-35.02040905,117.8823542,100
1954,IPSWIC,LOCATION,18790208-701-145215536 (1 of 3).txt,IPSWICH,QLD,-27.61380888,152.7594344,100
1958,STEIGLITZ,LOCATION,18960113-185-203768953 (1 of 1).txt,STEIGLITZ,QLD,-27.7443518,153.3541337,100
1962,PADDINETON,LOCATION,18990119-413-101836060 (1 of 1).txt,PADDINGTON,NSW,-33.88655188,151.2344553,90
1964,ADELAIDE,LOCATION,18500215-41-38440554 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1965,DUBBO,LOCATION,18711218-67-60879207 (1 of 2).txt,DUBBO,NSW,-32.37824209,148.6914051,100
1966,PERTH,LOCATION,18950328-650-156699374 (1 of 1).txt,PERTH,TAS,-41.56450256,147.1841337,100
1971,OMEO,LOCATION,18850117-240-84705221 (1 of 1).txt,OMEO,VIC,-37.08388493,147.5996651,100
1972,ZEEHAN,LOCATION,18970226-10-9392247 (2 of 3).txt,ZEEHAN,TAS,-41.89137733,145.3514743,100
1973,ZEEHAN,LOCATION,18970226-10-9392247 (2 of 3).txt,ZEEHAN,TAS,-41.89137733,145.3514743,100
1974,TELFORD,LOCATION,18790131-185-199347615 (2 of 3).txt,TELFORD,VIC,-36.09936806,145.9546616,100
1976,SINGLETON,LOCATION,18880201-84-30918658 (1 of 1).txt,SINGLETON,WA,-32.44584624,115.7571718,100
1977,MELBOURNE,LOCATION,18880201-84-30918658 (1 of 1).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1983,ADELAIDE,LOCATION,18971230-1530-256758674 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1985,ADELAIDE,LOCATION,18971230-1530-256758674 (1 of 2).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1986,STRATFORD,LOCATION,18680404-460-137571532 (1 of 1).txt,STRATFORD,VIC,-37.97924467,147.0517444,100
1987,SANDY CREEK,LOCATION,18680404-460-137571532 (1 of 1).txt,SANDY CREEK,NSW,-31.81426465,150.9617464,100
1989,MELBOURNE,LOCATION,18911230-180-69701492 (2 of 2).txt,MELBOURNE,VIC,-37.81351305,144.9690825,100
1990,KYABRAM,LOCATION,18911230-180-69701492 (2 of 2).txt,KYABRAM,VIC,-36.34541824,145.0675377,100
1991,ADELAIDE,LOCATION,18691231-966-197653325 (4 of 5).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
1992,TAMBO,LOCATION,18981217-52-71321501 (5 of 6).txt,TAMBO,QLD,-24.90554282,146.328581,100
1993,MOREE,LOCATION,18981217-52-71321501 (5 of 6).txt,MOREE,NSW,-29.25656324,150.129799,100
1998,ADELAIDE,LOCATION,18940126-714-147627822 (1 of 1).txt,ADELAIDE,SA,-34.92373985,138.6038839,100
2006,LANCASTER,LOCATION,18671226-10-8849666 (1 of 1).txt,LANCASTER,VIC,-36.31338777,145.1061683,100
2007,COROP,LOCATION,18940124-346-88941056 (7 of 7).txt,COROP,VIC,-36.47717631,144.8497174,100
2009,BENALLA,LOCATION,18930218-621-221779587 (4 of 5).txt,BENALLA,VIC,-36.54834918,145.9803085,100
2010,VASSE,LOCATION,18660411-180-66014347 (3 of 3).txt,VASSE,WA,-33.67781131,115.2352321,100
2011,TARADALE,LOCATION,18650301-13-5739044 (2 of 12).txt,TARADALE,NSW,-35.66639414,147.9528403,100
2012,TARADALE,LOCATION,18650301-13-5739044 (2 of 12).txt,TARADALE,NSW,-35.66639414,147.9528403,100
2013,TARADALE,LOCATION,18650301-13-5739044 (2 of 12).txt,TARADALE,NSW,-35.66639414,147.9528403,100
