0,1,2,mappify_buildingName,mappify_numberFirst,mappify_numberFirstPrefix,mappify_numberFirstSuffix,mappify_numberLast,mappify_numberLastPrefix,mappify_numberLastSuffix,mappify_streetName,mappify_streetType,mappify_streetSuffixCode,mappify_suburb,mappify_state,mappify_postCode,mappify_location_lat,mappify_location_lon,mappify_streetAddress
Toodyay,LOCATION,18770124-180-66303565 (1 of 1).txt,null,null,null,null,null,null,null,TOODYAY,ROAD,null,TOODYAY,WA,6566,-31.60582478,116.4479317,"TOODYAY ROAD, TOODYAY WA 6566"
Perth,LOCATION,18770124-180-66303565 (1 of 1).txt,null,240,null,null,null,null,null,PERTH MILL,ROAD,null,PERTH,TAS,7300,-41.56450256,147.1841337,"240 PERTH MILL ROAD, PERTH TAS 7300"
Panama,LOCATION,18680307-13-5810438 (1 of 1).txt,null,null,null,null,null,null,null,KUNAMA,ROAD,null,KUNAMA,NSW,2730,-35.56239568,148.0982207,"KUNAMA ROAD, KUNAMA NSW 2730"
Calcutta,LOCATION,18680307-13-5810438 (1 of 1).txt,null,152,null,null,null,null,null,BALCATTA,ROAD,null,BALCATTA,WA,6021,-31.86021982,115.8060124,"152 BALCATTA ROAD, BALCATTA WA 6021"
Sandridgo,LOCATION,18680307-13-5810438 (1 of 1).txt,null,1777,null,null,null,null,null,SANDIGO,ROAD,null,SANDIGO,NSW,2700,-34.95646776,146.6230687,"1777 SANDIGO ROAD, SANDIGO NSW 2700"
Calcutta,LOCATION,18680307-13-5810438 (1 of 1).txt,null,152,null,null,null,null,null,BALCATTA,ROAD,null,BALCATTA,WA,6021,-31.86021982,115.8060124,"152 BALCATTA ROAD, BALCATTA WA 6021"
Gingin,LOCATION,18910305-1086-211681240 (1 of 1).txt,COLLINGWOOD,549,null,null,null,null,null,GINGKIN,ROAD,null,GINGKIN,NSW,2787,-33.83180041,149.9345751,"COLLINGWOOD, 549 GINGKIN ROAD, GINGKIN NSW 2787"
Toodyay,LOCATION,18910305-1086-211681240 (1 of 1).txt,null,null,null,null,null,null,null,TOODYAY,ROAD,null,TOODYAY,WA,6566,-31.60582478,116.4479317,"TOODYAY ROAD, TOODYAY WA 6566"
England,LOCATION,18941201-192-66445356 (4 of 5).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Bay,LOCATION,18580227-14-3716891 (1 of 1).txt,null,206,null,null,null,null,null,DUNERA,WAY,null,HAY,NSW,2711,-34.49820018,144.8313915,"206 DUNERA WAY, HAY NSW 2711"
Gardens,LOCATION,18580227-14-3716891 (1 of 1).txt,null,187,null,null,null,null,null,CADDENS,ROAD,null,CADDENS,NSW,2747,-33.77412823,150.7380085,"187 CADDENS ROAD, CADDENS NSW 2747"
Portland,LOCATION,18510222-364-101734335 (2 of 6).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Barabool,LOCATION,18510222-364-101734335 (2 of 6).txt,null,750,null,null,null,null,null,BARRABOOL,ROAD,null,BARRABOOL,VIC,3221,-38.17034308,144.2498534,"750 BARRABOOL ROAD, BARRABOOL VIC 3221"
Menindie,LOCATION,18700301-8-18743755 (1 of 3).txt,ANGLICAN RECTORY,31,null,null,null,null,null,MENINDEE,STREET,null,MENINDEE,NSW,2879,-32.39258314,142.4175402,"ANGLICAN RECTORY, 31 MENINDEE STREET, MENINDEE NSW 2879"
Melbourne,LOCATION,18700301-8-18743755 (1 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Auckland,LOCATION,18700301-8-18743755 (1 of 3).txt,COLLIE BLUE,null,null,null,null,null,null,BUCKLAND,ROAD,null,BUCKLAND,QLD,4722,-24.51798909,147.7493236,"COLLIE BLUE, BUCKLAND ROAD, BUCKLAND QLD 4722"
Melbourne,LOCATION,18700301-8-18743755 (1 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Eohuoa,LOCATION,18700301-8-18743755 (1 of 3).txt,null,598,null,null,null,null,null,COHUNA-ECHUCA,ROAD,null,ECHUCA,VIC,3564,-36.1726169,144.7608262,"598 COHUNA-ECHUCA ROAD, ECHUCA VIC 3564"
Eohuca,LOCATION,18700301-8-18743755 (1 of 3).txt,null,598,null,null,null,null,null,COHUNA-ECHUCA,ROAD,null,ECHUCA,VIC,3564,-36.1726169,144.7608262,"598 COHUNA-ECHUCA ROAD, ECHUCA VIC 3564"
England,LOCATION,18540118-13-4802092 (1 of 2).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Madras,LOCATION,18540118-13-4802092 (1 of 2).txt,null,540,null,null,null,null,null,MARDAN,ROAD,null,MARDAN,VIC,3953,-38.47970174,146.1004637,"540 MARDAN ROAD, MARDAN VIC 3953"
Monbulk,LOCATION,18980304-243-258342343 (1 of 3).txt,null,232,null,null,null,null,null,MONBULK,ROAD,null,MONBULK,VIC,3793,-37.88188473,145.3929147,"232 MONBULK ROAD, MONBULK VIC 3793"
Melbourne,LOCATION,18560222-484-112486431 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Melbourne,LOCATION,18560222-484-112486431 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Melbourne,LOCATION,18560222-484-112486431 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Melbourne,LOCATION,18560222-484-112486431 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
KVNETON,LOCATION,18650301-809-155027199 (12 of 13).txt,null,null,null,null,null,null,null,KEYNETON,ROAD,null,KEYNETON,SA,5353,-34.6205037,139.1051959,"KEYNETON ROAD, KEYNETON SA 5353"
Melbourne,LOCATION,18650309-10-8831535 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
England,LOCATION,18650309-10-8831535 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
SANDHURST,LOCATION,18650309-10-8831535 (1 of 1).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Ballarat,LOCATION,18980131-185-215788999 (1 of 3).txt,null,148,null,null,null,null,null,BELLARA,STREET,null,BELLARA,QLD,4507,-27.0593373,153.1531408,"148 BELLARA STREET, BELLARA QLD 4507"
Ballarat,LOCATION,18980131-185-215788999 (1 of 3).txt,null,148,null,null,null,null,null,BELLARA,STREET,null,BELLARA,QLD,4507,-27.0593373,153.1531408,"148 BELLARA STREET, BELLARA QLD 4507"
Ballarat,LOCATION,18650114-460-138037399 (3 of 4).txt,null,148,null,null,null,null,null,BELLARA,STREET,null,BELLARA,QLD,4507,-27.0593373,153.1531408,"148 BELLARA STREET, BELLARA QLD 4507"
Dayles,LOCATION,18650114-460-138037399 (3 of 4).txt,null,155,null,null,null,null,null,TYNONG-BAYLES,ROAD,null,BAYLES,VIC,3981,-38.16818531,145.5826701,"155 TYNONG-BAYLES ROAD, BAYLES VIC 3981"
Little River,LOCATION,18650114-460-138037399 (3 of 4).txt,null,161,null,null,null,null,null,LITTLE RIVER,ROAD,null,LITTLE RIVER,VIC,3211,-37.96214019,144.5112793,"161 LITTLE RIVER ROAD, LITTLE RIVER VIC 3211"
Lome,LOCATION,18810706-1052-212695276 (1 of 1).txt,null,null,null,null,null,null,null,NOME,ROAD,null,NOME,QLD,4816,-19.37712019,146.9248368,"NOME ROAD, NOME QLD 4816"
Adelaide,LOCATION,18750123-821-159451862 (1 of 3).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
York,LOCATION,18750123-821-159451862 (1 of 3).txt,null,6,null,null,null,null,null,NORTHAM-YORK,ROAD,null,YORK,WA,6302,-31.87259029,116.7833291,"6 NORTHAM-YORK ROAD, YORK WA 6302"
Clarendon,LOCATION,18750123-821-159451862 (1 of 3).txt,null,null,null,null,null,null,null,CLARENDON,ROAD,null,CLARENDON,QLD,4311,-27.4445299,152.5515778,"CLARENDON ROAD, CLARENDON QLD 4311"
Melbourne,LOCATION,18750123-821-159451862 (1 of 3).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Adelaide,LOCATION,18750123-821-159451862 (1 of 3).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
Port Albert,LOCATION,18750123-821-159451862 (1 of 3).txt,null,159,null,null,null,null,null,PORT ALBERT-TARRAVILLE,ROAD,null,PORT ALBERT,VIC,3971,-38.65290554,146.6969286,"159 PORT ALBERT-TARRAVILLE ROAD, PORT ALBERT VIC 3971"
PICTON,LOCATION,18881030-35-13701634 (5 of 5).txt,null,null,null,null,null,null,null,PICTON,ROAD,null,WILTON,NSW,2571,-34.24531162,150.6991925,"PICTON ROAD, WILTON NSW 2571"
Paddington,LOCATION,18881030-35-13701634 (5 of 5).txt,null,148,null,null,null,null,null,PADDINGTON,STREET,null,PADDINGTON,NSW,2021,-33.88655188,151.2344553,"148 PADDINGTON STREET, PADDINGTON NSW 2021"
Briagolong,LOCATION,18881210-108-62242681 (2 of 3).txt,null,836,null,null,null,null,null,BRIAGOLONG,ROAD,null,BRIAGOLONG,VIC,3860,-37.89689585,147.0717392,"836 BRIAGOLONG ROAD, BRIAGOLONG VIC 3860"
Dargo,LOCATION,18881210-108-62242681 (2 of 3).txt,null,null,null,null,null,null,null,DARGO,ROAD,null,DARGO,VIC,3862,-37.53235805,147.2188127,"DARGO ROAD, DARGO VIC 3862"
Briagolong,LOCATION,18881210-108-62242681 (2 of 3).txt,null,836,null,null,null,null,null,BRIAGOLONG,ROAD,null,BRIAGOLONG,VIC,3860,-37.89689585,147.0717392,"836 BRIAGOLONG ROAD, BRIAGOLONG VIC 3860"
Albury,LOCATION,18910110-698-163657874 (2 of 12).txt,null,null,null,null,null,null,null,AUBURN,ROAD,null,AUBURN,QLD,4413,-26.13030279,150.6517194,"AUBURN ROAD, AUBURN QLD 4413"
Bulli,LOCATION,18910110-698-163657874 (2 of 12).txt,null,149,null,null,null,null,null,BULLA,ROAD,null,BULLA,VIC,3428,-37.63335341,144.8010593,"149 BULLA ROAD, BULLA VIC 3428"
Bowral,LOCATION,18910110-698-163657874 (2 of 12).txt,null,148,null,null,null,null,null,BOWRAL,STREET,null,BOWRAL,NSW,2576,-34.48395124,150.4316378,"148 BOWRAL STREET, BOWRAL NSW 2576"
Gosford,LOCATION,18910110-698-163657874 (2 of 12).txt,null,228,null,null,null,null,null,CODRINGTON-ORFORD,ROAD,null,ORFORD,VIC,3284,-38.23298136,142.105405,"228 CODRINGTON-ORFORD ROAD, ORFORD VIC 3284"
Gulgong,LOCATION,18910110-698-163657874 (2 of 12).txt,null,null,null,null,null,null,null,BULONG,ROAD,null,BULONG,WA,6431,-30.74836884,121.7690848,"BULONG ROAD, BULONG WA 6431"
Yass,LOCATION,18910110-698-163657874 (2 of 12).txt,null,447,null,null,null,null,null,YASS VALLEY,WAY,null,YASS,NSW,2582,-34.82423811,148.9088449,"447 YASS VALLEY WAY, YASS NSW 2582"
Orange,LOCATION,18910110-698-163657874 (2 of 12).txt,null,555,null,null,null,null,null,GRANGE,ROAD,null,GRANGE,SA,5022,-34.90651166,138.5054096,"555 GRANGE ROAD, GRANGE SA 5022"
Dubbo,LOCATION,18910110-698-163657874 (2 of 12).txt,null,149,null,null,null,null,null,OLD DUBBO,ROAD,null,DUBBO,NSW,2830,-32.37824209,148.6914051,"149 OLD DUBBO ROAD, DUBBO NSW 2830"
Wellington,LOCATION,18910110-698-163657874 (2 of 12).txt,null,null,null,null,null,null,null,CALLINGTON,ROAD,null,CALLINGTON,SA,5254,-35.13378758,139.0428483,"CALLINGTON ROAD, CALLINGTON SA 5254"
Mudgee,LOCATION,18910110-698-163657874 (2 of 12).txt,null,null,null,null,null,null,null,BUDGEE,ROAD,null,BUDGEE,QLD,4359,-27.80289538,152.0069916,"BUDGEE ROAD, BUDGEE QLD 4359"
Myall Creek,LOCATION,18910110-698-163657874 (2 of 12).txt,null,285,null,null,null,null,null,RESERVE CREEK,ROAD,null,MYALL CREEK,NSW,2403,-29.77122578,150.6878469,"285 RESERVE CREEK ROAD, MYALL CREEK NSW 2403"
Windsor,LOCATION,18910106-1297-235892267 (13 of 14).txt,null,null,null,null,null,null,null,WINDSOR,ROAD,null,WINDSOR,SA,5501,-34.43202712,138.3667316,"WINDSOR ROAD, WINDSOR SA 5501"
Windsor,LOCATION,18910106-1297-235892267 (13 of 14).txt,null,null,null,null,null,null,null,WINDSOR,ROAD,null,WINDSOR,SA,5501,-34.43202712,138.3667316,"WINDSOR ROAD, WINDSOR SA 5501"
Richmond,LOCATION,18910106-1297-235892267 (13 of 14).txt,null,149,null,null,null,null,null,RICHMOND,ROAD,null,RICHMOND,SA,5033,-34.94201162,138.5672635,"149 RICHMOND ROAD, RICHMOND SA 5033"
Knrrajoug,LOCATION,18910106-1297-235892267 (13 of 14).txt,null,6,null,null,null,null,null,KURRAJONG,ROAD,null,KURRAJONG,NSW,2758,-33.55283232,150.6697908,"6 KURRAJONG ROAD, KURRAJONG NSW 2758"
Newstead,LOCATION,18571228-13-7144105 (1 of 6).txt,null,6,null,null,null,null,null,NEWSTEAD,CRESCENT,null,NEWSTEAD,TAS,7250,-41.44460924,147.1631119,"6 NEWSTEAD CRESCENT, NEWSTEAD TAS 7250"
Brownhill Creck,LOCATION,18830203-7-33755837 (1 of 2).txt,null,null,null,null,null,null,null,BROWN HILL CREEK,ROAD,null,BROWN HILL CREEK,SA,5062,-34.99241402,138.6359951,"BROWN HILL CREEK ROAD, BROWN HILL CREEK SA 5062"
Brownbill Creek,LOCATION,18830203-7-33755837 (1 of 2).txt,null,null,null,null,null,null,null,BROWN HILL CREEK,ROAD,null,BROWN HILL CREEK,SA,5062,-34.99241402,138.6359951,"BROWN HILL CREEK ROAD, BROWN HILL CREEK SA 5062"
Gisborne,LOCATION,18740217-1324-240916389 (1 of 1).txt,null,166,null,null,null,null,null,MT GISBORNE,ROAD,null,GISBORNE,VIC,3437,-37.51430539,144.5863114,"166 MT GISBORNE ROAD, GISBORNE VIC 3437"
Burnside,LOCATION,18740217-1324-240916389 (1 of 1).txt,null,null,null,null,null,null,null,BURNSIDE,ROAD,null,BURNSIDE,QLD,4560,-26.62470316,152.9197729,"BURNSIDE ROAD, BURNSIDE QLD 4560"
London,LOCATION,18790208-1190-246222661 (2 of 3).txt,null,null,null,null,null,null,null,FINDON,ROAD,null,FINDON,SA,5023,-34.90336679,138.5314217,"FINDON ROAD, FINDON SA 5023"
Ballan,LOCATION,18950306-367-100447857 (1 of 1).txt,null,182,null,null,null,null,null,BALLAN-GREENDALE,ROAD,null,BALLAN,VIC,3342,-37.587273,144.237012,"182 BALLAN-GREENDALE ROAD, BALLAN VIC 3342"
Melbourne,LOCATION,18950306-367-100447857 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Little River,LOCATION,18760313-35-13369161 (2 of 2).txt,null,161,null,null,null,null,null,LITTLE RIVER,ROAD,null,LITTLE RIVER,VIC,3211,-37.96214019,144.5112793,"161 LITTLE RIVER ROAD, LITTLE RIVER VIC 3211"
Naradhun,LOCATION,18760313-35-13369161 (2 of 2).txt,null,468,null,null,null,null,null,NARADHAN,ROAD,null,NARADHAN,NSW,2669,-33.62275801,146.4169756,"468 NARADHAN ROAD, NARADHAN NSW 2669"
Melbourne,LOCATION,18630103-319-197289044 (2 of 5).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Cape Otway,LOCATION,18860106-7-36320421 (1 of 2).txt,null,6,null,null,null,null,null,OTWAY,PARK,null,CAPE OTWAY,VIC,3233,-38.83503627,143.5302245,"6 OTWAY PARK, CAPE OTWAY VIC 3233"
Melbourne,LOCATION,18860106-7-36320421 (1 of 2).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Ballan,LOCATION,18750125-809-202134431 (8 of 9).txt,null,182,null,null,null,null,null,BALLAN-GREENDALE,ROAD,null,BALLAN,VIC,3342,-37.587273,144.237012,"182 BALLAN-GREENDALE ROAD, BALLAN VIC 3342"
NEWCASTLE,LOCATION,18960114-35-14033182 (9 of 14).txt,null,null,null,null,null,null,null,REDCASTLE CEMETERY,ROAD,null,REDCASTLE,VIC,3523,-36.7923363,144.7858251,"REDCASTLE CEMETERY ROAD, REDCASTLE VIC 3523"
NYNGAN,LOCATION,18960114-35-14033182 (9 of 14).txt,null,7,null,null,null,null,null,NYNGAN,STREET,null,NYNGAN,NSW,2825,-31.5601705,147.1855049,"7 NYNGAN STREET, NYNGAN NSW 2825"
London,LOCATION,18881006-1093-207754564 (1 of 3).txt,null,null,null,null,null,null,null,FINDON,ROAD,null,FINDON,SA,5023,-34.90336679,138.5314217,"FINDON ROAD, FINDON SA 5023"
Brewer,LOCATION,18660113-697-166663015 (8 of 12).txt,null,null,null,null,null,null,null,PREMER,AVENUE,null,PREMER,NSW,2381,-31.47383069,149.9240253,"PREMER AVENUE, PREMER NSW 2381"
St. Kilda,LOCATION,18770210-558-148703941 (2 of 2).txt,null,null,null,null,null,null,null,ST KILDA,ROAD,null,ST KILDA,SA,5110,-34.74494403,138.5535092,"ST KILDA ROAD, ST KILDA SA 5110"
Kiora,LOCATION,18770210-558-148703941 (2 of 2).txt,KIOMA,null,null,null,null,null,null,KIOMA,ROAD,null,KIOMA,QLD,4498,-28.19692831,149.8305796,"KIOMA, KIOMA ROAD, KIOMA QLD 4498"
Melbourne,LOCATION,18770210-558-148703941 (2 of 2).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
England,LOCATION,18770210-558-148703941 (2 of 2).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Wellington,LOCATION,18770210-558-148703941 (2 of 2).txt,null,null,null,null,null,null,null,CALLINGTON,ROAD,null,CALLINGTON,SA,5254,-35.13378758,139.0428483,"CALLINGTON ROAD, CALLINGTON SA 5254"
Wellington,LOCATION,18770210-558-148703941 (2 of 2).txt,null,null,null,null,null,null,null,CALLINGTON,ROAD,null,CALLINGTON,SA,5254,-35.13378758,139.0428483,"CALLINGTON ROAD, CALLINGTON SA 5254"
Berrina,LOCATION,18840117-232-262613093 (1 of 1).txt,null,null,null,null,null,null,null,BERRIMA,DRIVE,null,BERRIMA,NSW,2577,-34.47472967,150.330976,"BERRIMA DRIVE, BERRIMA NSW 2577"
Bockhampton,LOCATION,18840117-232-262613093 (1 of 1).txt,null,null,null,null,null,null,null,BROOKHAMPTON,ROAD,null,BROOKHAMPTON,WA,6239,-33.6401487,115.9162443,"BROOKHAMPTON ROAD, BROOKHAMPTON WA 6239"
England,LOCATION,18630114-13-6482641 (3 of 3).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Bay,LOCATION,18630114-13-6482641 (3 of 3).txt,null,206,null,null,null,null,null,DUNERA,WAY,null,HAY,NSW,2711,-34.49820018,144.8313915,"206 DUNERA WAY, HAY NSW 2711"
Brighton,LOCATION,18630114-13-6482641 (3 of 3).txt,null,null,null,null,null,null,null,BRIGHTON,ROAD,null,BRIGHTON,SA,5048,-35.01643158,138.5236609,"BRIGHTON ROAD, BRIGHTON SA 5048"
Melbourne,LOCATION,18771031-180-66301901 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Perth,LOCATION,18771031-180-66301901 (1 of 1).txt,null,240,null,null,null,null,null,PERTH MILL,ROAD,null,PERTH,TAS,7300,-41.56450256,147.1841337,"240 PERTH MILL ROAD, PERTH TAS 7300"
Albany,LOCATION,18771031-180-66301901 (1 of 1).txt,null,3,null,null,null,null,null,ALBANY,HIGHWAY,null,ALBANY,WA,6330,-35.02040905,117.8823542,"3 ALBANY HIGHWAY, ALBANY WA 6330"
Ararat,LOCATION,18710401-567-196302355 (2 of 2).txt,null,8970,null,null,null,null,null,MORTLAKE-ARARAT,ROAD,null,ARARAT,VIC,3377,-37.30897256,142.9230965,"8970 MORTLAKE-ARARAT ROAD, ARARAT VIC 3377"
Beaufort,LOCATION,18710401-567-196302355 (2 of 2).txt,null,null,null,null,null,null,null,BEAUFORT,ROAD,null,BEAUFORT,SA,5550,-34.09453371,138.2357414,"BEAUFORT ROAD, BEAUFORT SA 5550"
Pomborneit,LOCATION,18690223-809-177008007 (3 of 6).txt,null,208,null,null,null,null,null,KOALLAH-POMBORNEIT,ROAD,null,POMBORNEIT,VIC,3260,-38.29991877,143.2813994,"208 KOALLAH-POMBORNEIT ROAD, POMBORNEIT VIC 3260"
Camperdown,LOCATION,18690223-809-177008007 (3 of 6).txt,null,148,null,null,null,null,null,CAMPERDOWN-COBDEN,ROAD,null,CAMPERDOWN,VIC,3260,-38.24335818,143.1359488,"148 CAMPERDOWN-COBDEN ROAD, CAMPERDOWN VIC 3260"
Yass,LOCATION,18720203-1605-258898528 (1 of 2).txt,null,447,null,null,null,null,null,YASS VALLEY,WAY,null,YASS,NSW,2582,-34.82423811,148.9088449,"447 YASS VALLEY WAY, YASS NSW 2582"
Adelaide,LOCATION,18600317-821-158174041 (1 of 1).txt,null,149,null,null,null,null,null,ADELAIDE,ARCADE,null,ADELAIDE,SA,5000,-34.92373985,138.6038839,"149 ADELAIDE ARCADE, ADELAIDE SA 5000"
Warrego,LOCATION,18720203-382-145056736 (2 of 2).txt,null,null,null,null,null,null,null,WIRREGA NORTH,ROAD,null,WIRREGA,SA,5267,-36.21393372,140.6068093,"WIRREGA NORTH ROAD, WIRREGA SA 5267"
Camden,LOCATION,18481021-35-12910362 (2 of 2).txt,null,187,null,null,null,null,null,CADDENS,ROAD,null,CADDENS,NSW,2747,-33.77412823,150.7380085,"187 CADDENS ROAD, CADDENS NSW 2747"
England,LOCATION,18980113-185-215788078 (5 of 5).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Kyneton,LOCATION,18630106-13-6482437 (16 of 17).txt,null,null,null,null,null,null,null,KEYNETON,ROAD,null,KEYNETON,SA,5353,-34.6205037,139.1051959,"KEYNETON ROAD, KEYNETON SA 5353"
Malmsbury,LOCATION,18630106-13-6482437 (16 of 17).txt,null,null,null,null,null,null,null,SALISBURY,HIGHWAY,null,SALISBURY,SA,5108,-34.75959569,138.642014,"SALISBURY HIGHWAY, SALISBURY SA 5108"
England,LOCATION,18820329-180-65937548 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Sandhurst,LOCATION,18790201-346-88222942 (2 of 2).txt,null,148,null,null,null,null,null,SANDHURST,BOULEVARD,null,SANDHURST,VIC,3977,-38.08599133,145.2095392,"148 SANDHURST BOULEVARD, SANDHURST VIC 3977"
Daylesforu,LOCATION,18790201-346-88222942 (2 of 2).txt,null,148,null,null,null,null,null,DAYLESFORD-TRENTHAM,ROAD,null,DAYLESFORD,VIC,3460,-37.34337223,144.1729055,"148 DAYLESFORD-TRENTHAM ROAD, DAYLESFORD VIC 3460"
Ravenswood,LOCATION,18790201-346-88222942 (2 of 2).txt,null,null,null,null,null,null,null,RAVENSWOOD,ROAD,null,RAVENSWOOD,QLD,4816,-20.11564703,146.9274798,"RAVENSWOOD ROAD, RAVENSWOOD QLD 4816"
Bingleton,LOCATION,18751106-621-220458985 (1 of 2).txt,null,null,null,null,null,null,null,SINGLETON BEACH,ROAD,null,SINGLETON,WA,6175,-32.44584624,115.7571718,"SINGLETON BEACH ROAD, SINGLETON WA 6175"
St. Kilda,LOCATION,18821113-966-197777832 (1 of 1).txt,null,null,null,null,null,null,null,ST KILDA,ROAD,null,ST KILDA,SA,5110,-34.74494403,138.5535092,"ST KILDA ROAD, ST KILDA SA 5110"
Melbourne,LOCATION,18821113-966-197777832 (1 of 1).txt,null,6,null,null,null,null,null,MELBOURNE,PLACE,null,MELBOURNE,VIC,3000,-37.81351305,144.9690825,"6 MELBOURNE PLACE, MELBOURNE VIC 3000"
Dangin,LOCATION,18870101-734-148604388 (1 of 1).txt,null,6,null,null,null,null,null,DANGIN,TERRACE,null,DANGIN,WA,6383,-32.04126279,117.3315277,"6 DANGIN TERRACE, DANGIN WA 6383"
Warrego,LOCATION,18700112-366-101470639 (1 of 1).txt,null,null,null,null,null,null,null,WIRREGA NORTH,ROAD,null,WIRREGA,SA,5267,-36.21393372,140.6068093,"WIRREGA NORTH ROAD, WIRREGA SA 5267"
England,LOCATION,18700112-366-101470639 (1 of 1).txt,KYONG STATION,null,null,null,null,null,null,PENTLAND ARAMAC,ROAD,null,PENTLAND,QLD,4816,-21.78924202,145.9321506,"KYONG STATION, PENTLAND ARAMAC ROAD, PENTLAND QLD 4816"
Coree,LOCATION,18931223-52-71193207 (13 of 19).txt,null,2100,null,null,null,null,null,COREE,ROAD,null,COREE,NSW,2710,-35.42674349,145.4233914,"2100 COREE ROAD, COREE NSW 2710"
