UUID,FILE,QUOTE_TRANSCRIPTION,ANCHOR,TYPE,Inidgenous,URI,VOCAB_LABEL,VOCAB_TEMPORAL_BOUNDS,LAT,LNG,STATE,VERIFICATION_STATUS,NF/NB,INDIGENOUS NAME OR STATION
e906456c-4c34-4945-9067-f3c5d55e7da5,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Australian,char-offset:97,PLACE,,http://sws.geonames.org/2177478,ACT,,-35.49847481,149.0065762,,UNVERIFIED,,
e835e3b2-ec7e-43ef-b42b-3004d4687b5e,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,BUSHMAN,char-offset:261,PERSON,,,,,,,,,,
417f4fbc-9a51-489e-9586-17e8e2b3bf27,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Melbourne,char-offset:380,PLACE,,http://sws.geonames.org/2158177,Melbourne,,-37.814,144.96332,,UNVERIFIED,,
b705471f-21db-4296-8980-e4c5109fcfe3,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Port Phillip,char-offset:398,PLACE,,,,,,,,UNVERIFIED,,
6c082d38-1c65-46e1-8d4c-f769a328bf4b,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Murray,char-offset:521,PERSON,,,,,,,,,,
aea65a51-85e0-41c9-97e1-48d0730e1dc1,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Tatiara,char-offset:678,PLACE,LOCALITY,,,,,,,UNVERIFIED,,Y
44051049-ecc5-40d0-b1e1-c4b284ef9b71,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Murray,char-offset:1075,PERSON,,,,,,,,,,
6e1f22a3-cfd4-40bf-901c-c492fbf35c11,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Mallee,char-offset:1522,PLACE,,,,,,,,UNVERIFIED,,
939ea56c-e573-4e8c-ba67-c7eac6c40cbd,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Murray,char-offset:2177,PERSON,,,,,,,,,,
89c189a4-b012-4b32-847b-923605930095,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Port Philip,char-offset:2653,PLACE,,,,,,,,UNVERIFIED,,
4f79935a-5afd-462d-ad6e-a70ba8aef3dc,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Phillip,char-offset:2835,PERSON,,,,,,,,,,
dafa73d2-f0fe-4926-965e-e3574ddcd9e3,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,Phillip,char-offset:3295,PERSON,,,,,,,,,,
673acc97-4499-4a5e-9cb9-dc93a5d4b85b,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,pole,char-offset:9538,PLACE,,http://sws.geonames.org/727067,Slivo Pole,,43.95,26.2,,UNVERIFIED,,
2f9fadd1-3f95-4fe3-9ab5-2924b3b644b9,13144_1_8_1891_7_4. X_FIGHTING A BUSH FIRE_111984418.txt,pole,char-offset:11296,PLACE,,http://sws.geonames.org/727067,Slivo Pole,,43.95,26.2,,UNVERIFIED,,
8a0057be-47e7-43f4-bb6c-3335108791ee,13029_20_7_1894_6_XIII__144822387.txt,Jim,char-offset:124,PERSON,,,,,,,,,,
486a909c-f568-4af4-8727-5e8e222d6658,13029_20_7_1894_6_XIII__144822387.txt,MissMuiphy,char-offset:130,PERSON,,,,,,,,,,
a0f07646-372e-4523-abe2-6d4cebcd3ab2,13029_20_7_1894_6_XIII__144822387.txt,Jim,char-offset:213,PERSON,,,,,,,,,,
eed737c3-f768-4d6e-ba4a-f3501f9be989,13029_20_7_1894_6_XIII__144822387.txt,Watah,char-offset:1013,PLACE,,,,,,,,UNVERIFIED,,
70223740-d366-44d5-a4f9-ab668f330fe4,13029_20_7_1894_6_XIII__144822387.txt,Tom War,char-offset:1301,PERSON,,,,,,,,,,
8c3e07fc-e1e1-4b9a-89d7-674c5fe4ab56,13029_20_7_1894_6_XIII__144822387.txt,Tvithauohan,char-offset:1445,PERSON,,,,,,,,,,
6fef8982-b0c5-4b67-8117-2f81a0c4879f,13029_20_7_1894_6_XIII__144822387.txt,Hora,char-offset:1543,PERSON,,,,,,,,,,
8eaeeb5f-970e-46d1-9975-1e3594418736,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:1556,PERSON,,,,,,,,,,
c0b398d6-9078-4a54-a80c-d3275080aa83,13029_20_7_1894_6_XIII__144822387.txt,Flora,char-offset:2106,PLACE,,http://sws.geonames.org/1713612,Flora,,18.2163,121.4185,,UNVERIFIED,,
3ec4e217-4f41-4c30-a15f-1739224808d2,13029_20_7_1894_6_XIII__144822387.txt,Flora,char-offset:2252,PLACE,,http://sws.geonames.org/1713612,Flora,,18.2163,121.4185,,UNVERIFIED,,
415ea06b-9e0a-428b-a268-312647c88cbb,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:2435,PERSON,,,,,,,,,,
80785d28-fe32-4c80-bd51-d23be9ce6031,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:2539,PERSON,,,,,,,,,,
deae64bb-75d8-4adb-a5ee-67b81e7db71a,13029_20_7_1894_6_XIII__144822387.txt,Rora,char-offset:2572,PERSON,,,,,,,,,,
3c87ccb6-e7bf-47d1-b218-676da06d14c5,13029_20_7_1894_6_XIII__144822387.txt,Jam,char-offset:2665,PERSON,,,,,,,,,,
8751e4be-3c28-4b92-9694-9c1d12abaa29,13029_20_7_1894_6_XIII__144822387.txt,Flora,char-offset:2725,PERSON,,,,,,,,,,
0e360090-dc30-4d6a-9951-09bb3cba5535,13029_20_7_1894_6_XIII__144822387.txt,Flora,char-offset:2894,PERSON,,,,,,,,,,
cff03474-4e99-44ab-a797-c2911ba49884,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:3024,PERSON,,,,,,,,,,
9af03c94-5977-46f9-a3b4-6eb2faea1e4b,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:3063,PERSON,,,,,,,,,,
497e0414-a2d6-45e0-9a7a-2b3970c15e96,13029_20_7_1894_6_XIII__144822387.txt,Miss,char-offset:3108,PLACE,,,,,,,,UNVERIFIED,,
24ce9946-84c7-495b-abb7-da4bc5a366e2,13029_20_7_1894_6_XIII__144822387.txt,Murphy,char-offset:3113,PERSON,,,,,,,,,,
3aa14fdd-d268-42b6-974a-8fe512ab3613,13029_20_7_1894_6_XIII__144822387.txt,Flora,char-offset:3458,PLACE,,http://sws.geonames.org/1713612,Flora,,18.2163,121.4185,,UNVERIFIED,,
cc8a5da3-bb07-4418-a62e-df029fcd78bf,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:3598,PERSON,,,,,,,,,,
b9d33292-fde1-444c-938d-5ac31b2944f3,13029_20_7_1894_6_XIII__144822387.txt,Miss,char-offset:4137,PLACE,,,,,,,,UNVERIFIED,,
44dd8258-5009-4bf7-95ea-03b53e067be5,13029_20_7_1894_6_XIII__144822387.txt,Murphy,char-offset:4142,PERSON,,,,,,,,,,
915f9afa-6ad0-4842-ad3a-f361a576cd0e,13029_20_7_1894_6_XIII__144822387.txt,Horace Basdombe,char-offset:4442,PERSON,,,,,,,,,,
c3c3f75d-302c-4102-948b-f1e07532cd7e,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:4476,PERSON,,,,,,,,,,
e8038b34-bc6f-473a-b0b5-54b855353592,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:4606,PERSON,,,,,,,,,,
c4f490c2-beea-4f40-91f9-f331397f0626,13029_20_7_1894_6_XIII__144822387.txt,Basoombe,char-offset:4703,PERSON,,,,,,,,,,
62cd01f5-737c-4b6e-aaa3-5710ab857992,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:4786,PERSON,,,,,,,,,,
9c1eaac7-a3b7-4e2a-8ed7-e7c089df0154,13029_20_7_1894_6_XIII__144822387.txt,Basoombe,char-offset:4838,PERSON,,,,,,,,,,
d9afe2fc-edd8-4195-a9f2-d341cbcbd3bc,13029_20_7_1894_6_XIII__144822387.txt,Minn,char-offset:5012,PLACE,,,,,,,,UNVERIFIED,,
e7115626-814c-4f3e-ba8b-deebbc69bd19,13029_20_7_1894_6_XIII__144822387.txt,Basoombe,char-offset:5078,PERSON,,,,,,,,,,
5be6dc2b-0e93-4107-a9ca-0bfb1eaafbd2,13029_20_7_1894_6_XIII__144822387.txt,Tom Warren,char-offset:5279,PERSON,,,,,,,,,,
3ddc22eb-0862-4b8f-ac80-a917f2c46360,13029_20_7_1894_6_XIII__144822387.txt,Baicombe,char-offset:5692,PERSON,,,,,,,,,,
a147612a-4065-40d0-a4e2-d7020ae7d453,13029_20_7_1894_6_XIII__144822387.txt,Vhowdid,char-offset:5957,PERSON,,,,,,,,,,
fe5d9dc7-503e-4e67-b53f-67eba26c8b8e,13029_20_7_1894_6_XIII__144822387.txt,Gisbourne,char-offset:6045,PERSON,,,,,,,,,,
9ba55f73-f51d-4847-826b-baa8f56966ee,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:6109,PERSON,,,,,,,,,,
86c17cbb-30df-4147-b231-1e9513d3deb0,13029_20_7_1894_6_XIII__144822387.txt,Gkboume,char-offset:6442,PLACE,,,,,,,,UNVERIFIED,,
96695a0a-9f39-4dd2-9704-befc008558c6,13029_20_7_1894_6_XIII__144822387.txt,Basoombe,char-offset:6648,PERSON,,,,,,,,,,
99d5cf02-62ee-4161-b7f7-9c54afa4b0ff,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:6868,PERSON,,,,,,,,,,
10e37ab3-409e-466f-a098-71d867304032,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:7183,PLACE,,,,,,,,UNVERIFIED,,
a4e55280-ae64-47bf-9f0f-87cac983b969,13029_20_7_1894_6_XIII__144822387.txt,Bie,char-offset:7604,PLACE,,http://sws.geonames.org/3103391,Bieńkówka,,49.776,19.77179,,UNVERIFIED,,
9198839b-f075-472f-a8b8-3f2d66209409,13029_20_7_1894_6_XIII__144822387.txt,Ben,char-offset:7773,PERSON,,,,,,,,,,
70fa12b3-11d0-403d-93ee-7982497a0a77,13029_20_7_1894_6_XIII__144822387.txt,Ben,char-offset:7901,PERSON,,,,,,,,,,
226d2c69-174a-49e5-b3c6-1edcc542b80f,13029_20_7_1894_6_XIII__144822387.txt,Huntingdon,char-offset:7962,PERSON,,,,,,,,,,
5860161b-761b-4a0b-837d-e66a22642a52,13029_20_7_1894_6_XIII__144822387.txt,Sydney,char-offset:7985,PLACE,,http://sws.geonames.org/6354908,Sydney,,46.1351,-60.1831,,UNVERIFIED,,
748ed1d7-4731-4fe8-827f-19f8c1dd23af,13029_20_7_1894_6_XIII__144822387.txt,Bock,char-offset:8128,PERSON,,,,,,,,,,
6f855242-25b3-4260-941d-1eecc1d4ca7e,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:8134,PERSON,,,,,,,,,,
65168d53-8b78-4560-9c54-55f637c6ad8c,13029_20_7_1894_6_XIII__144822387.txt,Eowani,char-offset:8163,PERSON,,,,,,,,,,
f03a8f7b-8233-48e6-b1cb-d08880c1dc60,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:8689,PERSON,,,,,,,,,,
584dd175-36f4-4fbc-a7a5-c1d51dbcdfa4,13029_20_7_1894_6_XIII__144822387.txt,Master Budolph,char-offset:8741,PERSON,,,,,,,,,,
073509bd-ef9f-4375-b38a-b25b598474f1,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:8809,PERSON,,,,,,,,,,
5abed6ae-0894-437b-b566-a772a764449c,13029_20_7_1894_6_XIII__144822387.txt,Buaolph,char-offset:8870,PERSON,,,,,,,,,,
3f1e066c-e39c-47a1-ad85-48b7d430668a,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:9019,PERSON,,,,,,,,,,
3459a370-a3e9-4b46-b218-1cbcb3ba4bb2,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:9128,PLACE,,,,,,,,UNVERIFIED,,
243d956c-a373-4165-a594-f1d523c37c64,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:9172,PLACE,,,,,,,,UNVERIFIED,,
f86d4800-0dc6-4d06-be2e-0d730246be1c,13029_20_7_1894_6_XIII__144822387.txt,Doug,char-offset:9185,PERSON,,,,,,,,,,
6f477f9d-5e01-45b1-ac93-63880e62acb2,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:9199,PERSON,,,,,,,,,,
224c926d-eb9d-47f6-a7e3-ff7631bec9d4,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:9235,PERSON,,,,,,,,,,
ca2dcbd7-c571-4862-b6ce-174c6b34476f,13029_20_7_1894_6_XIII__144822387.txt,Ben,char-offset:9385,PERSON,,,,,,,,,,
711f8329-2927-417c-b799-7bab0f42dd8e,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:9553,PERSON,,,,,,,,,,
2e60f66e-3389-498c-91ff-1c111a3c1cf2,13029_20_7_1894_6_XIII__144822387.txt,Douglass,char-offset:9597,PERSON,,,,,,,,,,
d7a8b008-4582-48bd-ab42-8f65cbd958d9,13029_20_7_1894_6_XIII__144822387.txt,Warren,char-offset:9610,PERSON,,,,,,,,,,
dc3324f2-6a59-45d2-8c44-1c087b45d8a4,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:9702,PERSON,,,,,,,,,,
ee5c38f8-dd55-4efc-b229-7ad701d5725d,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:9911,PERSON,,,,,,,,,,
70597b89-54f3-4235-ae92-3ce68451e56c,13029_20_7_1894_6_XIII__144822387.txt,Curie,char-offset:10073,PERSON,,,,,,,,,,
d676fbdb-a607-4dd5-87cc-285022dab6b0,13029_20_7_1894_6_XIII__144822387.txt,Bora,char-offset:10789,PLACE,,http://sws.geonames.org/8949337,Bora Bassa,,44.04636,12.18066,,UNVERIFIED,,
f675ad75-231f-419e-b05f-fce42e3dd1cb,13029_20_7_1894_6_XIII__144822387.txt,Budolph,char-offset:11251,PERSON,,,,,,,,,,
7e0b0cb2-e220-4c17-99a5-455036ade2c0,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:11817,PLACE,,,,,,,,UNVERIFIED,,
157ab7d1-ab46-44a5-9c07-06c181a3475b,13029_20_7_1894_6_XIII__144822387.txt,Master Budolph,char-offset:12104,PERSON,,,,,,,,,,
a821931c-3653-4add-91ca-36f3afe57e33,13029_20_7_1894_6_XIII__144822387.txt,Bora,char-offset:12808,PERSON,,,,,,,,,,
16e3f618-206d-4eee-890a-a3a4caa97b96,13029_20_7_1894_6_XIII__144822387.txt,Curlew,char-offset:13235,PLACE,,,,,,,,UNVERIFIED,,
df0623ef-22cc-4705-bded-c1a8103a686e,13029_20_7_1894_6_XIII__144822387.txt,Bora Bora,char-offset:14040,PERSON,,,,,,,,,,
b54eaa36-7126-44f0-9e75-c75148b2d459,23177_8_07_1904_4_9.1__207078153.txt,AUSTRALIAN,char-offset:46,PLACE,,http://sws.geonames.org/2177478,ACT,,-35.49847481,149.0065762,,UNVERIFIED,,
c8bd499f-5bfc-4bc0-99d4-08525821d31f,23177_8_07_1904_4_9.1__207078153.txt,F. E. Lockwood,char-offset:95,PERSON,,,,,,,,,,
43384afe-c235-4a8d-b88b-ebf2c22e3a21,23177_8_07_1904_4_9.1__207078153.txt,English,char-offset:314,PLACE,,http://sws.geonames.org/4257173,English,,38.3345,-86.46415,,UNVERIFIED,,
60dec9ec-fe91-4df5-be70-9152c8475437,23177_8_07_1904_4_9.1__207078153.txt,Australian,char-offset:337,PLACE,,http://sws.geonames.org/2177478,ACT,,-35.49847481,149.0065762,,UNVERIFIED,,
65fa096b-11d6-442d-bfba-0efa4f247c14,23177_8_07_1904_4_9.1__207078153.txt,Drummond,char-offset:361,PERSON,,,,,,,,,,
668c2b53-3da4-43da-988f-8a4cc4079d46,23177_8_07_1904_4_9.1__207078153.txt,Mag - gie,char-offset:654,PERSON,,,,,,,,,,
17a2b956-c933-41f1-a3e9-1a12c09d761c,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,char-offset:1728,PLACE,,,,,,,,UNVERIFIED,,
56f5ca6d-44be-4ea5-a7a0-8edb9bf2f112,23177_8_07_1904_4_9.1__207078153.txt,Winstanly,char-offset:1743,PERSON,,,,,,,,,,
264dff4d-b408-44dc-b07c-9ad158434a94,23177_8_07_1904_4_9.1__207078153.txt,Atten - brough,char-offset:2356,PERSON,,,,,,,,,,
d8ce5704-db1f-4241-b5a6-d519bad731fd,23177_8_07_1904_4_9.1__207078153.txt,Stevenson,char-offset:2472,PERSON,,,,,,,,,,
bb35949f-0b88-4db4-badb-36efe73df458,23177_8_07_1904_4_9.1__207078153.txt,Stevenson,char-offset:2702,PERSON,,,,,,,,,,
b23fb0fd-c2a0-413c-9823-4c80364e60b3,23177_8_07_1904_4_9.1__207078153.txt,Broken Hill,char-offset:3046,PLACE,,http://sws.geonames.org/2173911,Broken Hill,,-31.9652,141.4512,,UNVERIFIED,,
294b5bd8-f9c8-4773-9096-5e4d78e9012c,23177_8_07_1904_4_9.1__207078153.txt,Steven - son,char-offset:3507,PERSON,,,,,,,,,,
ebc19c24-dcdd-46c3-b555-95f9f2b17956,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,char-offset:3870,PLACE,,,,,,,,UNVERIFIED,,
2014026e-89e1-46bc-8510-cbfc683559e3,23177_8_07_1904_4_9.1__207078153.txt,Attenbrough,char-offset:3954,PERSON,,,,,,,,,,
b0f81716-bc9b-49ec-b1a6-f1a4b4803c6b,23177_8_07_1904_4_9.1__207078153.txt,Mount Yatna,char-offset:4252,PLACE,,,,,,,,UNVERIFIED,,
9b461c0a-676f-4771-be38-9df1f197ff2a,23177_8_07_1904_4_9.1__207078153.txt,Milmilty,char-offset:4343,PERSON,,,,,,,,,,
ab262c24-96ec-494a-9ee8-bcf060180f9d,23177_8_07_1904_4_9.1__207078153.txt,Mil - milty,char-offset:4493,PERSON,,,,,,,,,,
c33af93f-8f71-4b69-a9df-8c92f25beda3,23177_8_07_1904_4_9.1__207078153.txt,Milmilty,char-offset:4677,PERSON,,,,,,,,,,
224893be-60bf-4538-afa2-0dd493ad02bf,23177_8_07_1904_4_9.1__207078153.txt,Pocumbidnies,char-offset:4751,PERSON,,,,,,,,,,
966fe92b-5b30-43d3-a7cb-7c2b0b9f45f9,23177_8_07_1904_4_9.1__207078153.txt,Pulee,char-offset:4913,PERSON,,,,,,,,,,
3495f4f6-e315-469b-a4c5-80627412d3d5,23177_8_07_1904_4_9.1__207078153.txt,Youree,char-offset:4962,PERSON,,,,,,,,,,
f9b42d7a-5c62-4262-8028-9012339026ba,23177_8_07_1904_4_9.1__207078153.txt,Stevenson,char-offset:5863,PERSON,,,,,,,,,,
b3429f53-9b4f-451d-a9ca-919a001fd376,23177_8_07_1904_4_9.1__207078153.txt,Mt. Yatna,char-offset:6151,PLACE,,,,,,,,UNVERIFIED,,
d21e3898-7d01-4bee-952d-c832232fd374,23177_8_07_1904_4_9.1__207078153.txt,Elsie,char-offset:6235,PERSON,,,,,,,,,,
e190be05-2c91-40e6-b8ae-28f147b108c6,23177_8_07_1904_4_9.1__207078153.txt,Karobie,char-offset:6436,PERSON,,,,,,,,,,
710b22d8-1e09-4d49-acf1-a5adb46f7a0d,23177_8_07_1904_4_9.1__207078153.txt,Elsie,char-offset:6572,PERSON,,,,,,,,,,
850f4bb8-d47d-404a-9250-fb00275049cf,23177_8_07_1904_4_9.1__207078153.txt,Stevenson,char-offset:6821,PERSON,,,,,,,,,,
abafee27-7e83-4278-b44d-cb198d853ebf,23177_8_07_1904_4_9.1__207078153.txt,Mount Yatna,char-offset:6839,PLACE,,,,,,,,UNVERIFIED,,
c53c018e-f3c3-4730-b265-d061f059722b,23177_8_07_1904_4_9.1__207078153.txt,Elsie,char-offset:6899,PERSON,,,,,,,,,,
366ac6e5-b4ec-41a2-baf1-c52ed2cf5a60,23177_8_07_1904_4_9.1__207078153.txt,Elsie,char-offset:6995,PERSON,,,,,,,,,,
0c97e987-238e-4236-8d06-c5c0c5cb16d1,13337_19_12_1885_5_IV__138640575.txt,Uateward,char-offset:128,PERSON,,,,,,,,,,
a5ab61e3-1180-4648-b406-c817d5b6975a,13337_19_12_1885_5_IV__138640575.txt,Lnbf,char-offset:443,PERSON,,,,,,,,,,
a79ae7a8-a6b8-4b7b-bfee-8b2929bbd3ee,13337_19_12_1885_5_IV__138640575.txt,Veres,char-offset:848,PERSON,,,,,,,,,,
a7c36496-efbd-4924-b240-665c0d5708ef,13337_19_12_1885_5_IV__138640575.txt,Gateward,char-offset:1307,PERSON,,,,,,,,,,
647c794a-c2e1-4bc1-8e73-04dfd2ba1efc,13337_19_12_1885_5_IV__138640575.txt,OH,char-offset:1430,PLACE,,http://sws.geonames.org/1152322,Long,,18.07422,99.83073,,UNVERIFIED,,
3ee8ffcb-15d7-4204-927e-1dbb02d032c7,13337_19_12_1885_5_IV__138640575.txt,Bo,char-offset:1769,PERSON,,,,,,,,,,
104377e7-05a9-4f84-89ed-f15c194e8a69,13337_19_12_1885_5_IV__138640575.txt,Devereux,char-offset:2332,PERSON,,,,,,,,,,
cef4a8ee-faad-4214-847a-3f6b32194d1d,13337_19_12_1885_5_IV__138640575.txt,Australia,char-offset:2378,PLACE,,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,
cbc34037-c2d9-49c3-9bdd-4ccd34b5000c,13337_19_12_1885_5_IV__138640575.txt,Tracknell,char-offset:2710,PERSON,,,,,,,,,,
3594b9eb-cc9a-4158-a8fa-012564f72290,13337_19_12_1885_5_IV__138640575.txt,Sii,char-offset:3014,PERSON,,,,,,,,,,
7e5300c8-7615-45dc-885b-43a208be1cda,13337_19_12_1885_5_IV__138640575.txt,England,char-offset:3077,PLACE,,http://sws.geonames.org/6269131,England,,,,,UNVERIFIED,,
2c88e0c1-81b6-4d59-86c3-2c309aac7d3e,13337_19_12_1885_5_IV__138640575.txt,Brian,char-offset:3125,PERSON,,,,,,,,,,
5606024f-b86d-4b4a-b069-e64406d63503,13337_19_12_1885_5_IV__138640575.txt,Corindah,char-offset:3252,PLACE,STATION,,,,,,,UNVERIFIED,,Y
df6e38bb-dc9c-4a7e-98dc-15278cf51575,13337_19_12_1885_5_IV__138640575.txt,Bill Bond,char-offset:3333,PERSON,,,,,,,,,,
891b2e9b-deed-4321-9069-55155e806e67,13337_19_12_1885_5_IV__138640575.txt,Queensland,char-offset:3968,PLACE,,http://sws.geonames.org/2152274,Queensland,,-22.57086835,144.5505388,,UNVERIFIED,,
1902f03f-e0a7-429c-aa35-619a07162f1e,13337_19_12_1885_5_IV__138640575.txt,Bertram,char-offset:4287,PERSON,,,,,,,,,,
d653c4eb-e359-4faf-ad86-7372ac0f209d,13337_19_12_1885_5_IV__138640575.txt,Bertram,char-offset:4903,PERSON,,,,,,,,,,
ab2a78b3-459d-457e-abf2-d22cc02a9c85,13337_19_12_1885_5_IV__138640575.txt,Corindah,char-offset:5196,PLACE,STATION,,,,,,,UNVERIFIED,,Y
89ff81b6-838d-4831-af9c-769349a933e6,13337_19_12_1885_5_IV__138640575.txt,Gate,char-offset:5468,PERSON,,,,,,,,,,
f0682ec5-0dbc-4d89-a078-645edce77d91,13337_19_12_1885_5_IV__138640575.txt,Berham,char-offset:5610,PERSON,,,,,,,,,,
73cc0375-db58-4754-b486-740a8b7f7790,13337_19_12_1885_5_IV__138640575.txt,Belf,char-offset:5777,PERSON,,,,,,,,,,
85a11138-1232-431f-b374-305bdc4f7693,13337_19_12_1885_5_IV__138640575.txt,Devereux,char-offset:6038,PERSON,,,,,,,,,,
20865304-fed8-4f46-9730-f7fa6f364a49,13337_19_12_1885_5_IV__138640575.txt,Bertram Devereux,char-offset:6360,PERSON,,,,,,,,,,
5ec8486a-1679-495a-a6fd-4f3f61c35d4f,13337_19_12_1885_5_IV__138640575.txt,Corindah,char-offset:6981,PERSON,,,,,,,,,,
6625a4d2-ebdc-44c1-aef7-a1f4ec40d9df,13337_19_12_1885_5_IV__138640575.txt,Gateward,char-offset:7356,PERSON,,,,,,,,,,
af48091e-b840-426b-94c8-b729f0cd2912,13337_19_12_1885_5_IV__138640575.txt,Pollie,char-offset:7380,PERSON,,,,,,,,,,
b1e58518-363f-41fc-af76-9cd800c0ba72,13337_19_12_1885_5_IV__138640575.txt,Devereux,char-offset:7696,PERSON,,,,,,,,,,
3de0a5e4-6617-4f04-bba0-ca880a5c8c18,13337_19_12_1885_5_IV__138640575.txt,Pollie,char-offset:8437,PERSON,,,,,,,,,,
bf99d649-95f5-475d-8944-e80eb04bd16e,13337_19_12_1885_5_IV__138640575.txt,Haller,char-offset:8560,PERSON,,,,,,,,,,
ac530bf6-31d8-4577-875a-6efb6a678f43,13337_19_12_1885_5_IV__138640575.txt,Napoleon,char-offset:8822,PERSON,,,,,,,,,,
044838c8-70d6-4daa-9cca-caa1bdc2a506,13337_19_12_1885_5_IV__138640575.txt,ME,char-offset:8864,PLACE,,http://sws.geonames.org/8553243,Me,,20.34697,105.83615,,UNVERIFIED,,
0ab3b8aa-eef1-43de-ad55-762945107c32,13337_19_12_1885_5_IV__138640575.txt,HAROLD ATHERSTONE,char-offset:8881,PERSON,,,,,,,,,,
dcc08f83-05e0-43e3-a8c3-073ec50ff4e7,13337_19_12_1885_5_IV__138640575.txt,Elba,char-offset:9067,PERSON,,,,,,,,,,
4cec7e3a-2fc8-411e-871b-d151b109605b,13337_19_12_1885_5_IV__138640575.txt,Devereux,char-offset:9530,PERSON,,,,,,,,,,
5619ad7f-1845-4487-974d-cfc82a06b870,13337_19_12_1885_5_IV__138640575.txt,Miss,char-offset:9750,PLACE,,,,,,,,UNVERIFIED,,
979c56ba-4acf-4e24-9cd5-d48de8c40530,13337_19_12_1885_5_IV__138640575.txt,M. A. Devereux,char-offset:9755,PERSON,,,,,,,,,,
290372a1-158a-4af9-a253-fd73cf3f89ea,13337_19_12_1885_5_IV__138640575.txt,Miss,char-offset:9774,PLACE,,,,,,,,UNVERIFIED,,
b5aace9b-5254-4acf-a9c3-fb1bb60d9eb9,13337_19_12_1885_5_IV__138640575.txt,"Clara Thornton,-Fairoalts",char-offset:9782,PERSON,,,,,,,,,,
fb6b8ab3-f6c7-4fdc-a212-67090a7ad9d1,13337_19_12_1885_5_IV__138640575.txt,Sydney,char-offset:9828,PLACE,,http://sws.geonames.org/6354908,Sydney,,46.1351,-60.1831,,UNVERIFIED,,
bee390a5-ed0f-4362-ab28-3f9a6a0263c7,13337_19_12_1885_5_IV__138640575.txt,Gateward,char-offset:10353,PERSON,,,,,,,,,,
047a7426-c201-4152-8c34-67739c32b6b1,13337_19_12_1885_5_IV__138640575.txt,Bertie,char-offset:10531,PERSON,,,,,,,,,,
07db9224-cd31-4306-87e4-da9043e56c72,13337_19_12_1885_5_IV__138640575.txt,Bertie,char-offset:10583,PERSON,,,,,,,,,,
9b1804af-2170-4f8b-af01-bb6e45a3df16,13337_19_12_1885_5_IV__138640575.txt,English,char-offset:10629,PLACE,,http://sws.geonames.org/4257173,English,,38.3345,-86.46415,,UNVERIFIED,,
c0e16feb-7529-4aae-83f7-bf6e20075e33,13337_19_12_1885_5_IV__138640575.txt,Australia,char-offset:10726,PLACE,,http://sws.geonames.org/2077456,Australia,,-25.73650334,134.48623,,UNVERIFIED,,
