0,1,2
Canowie,LOCATION,18760103-41-43010105.txt
Mallala,LOCATION,18760103-41-43010105.txt
Goolwa,LOCATION,18760103-41-43010105.txt
Riverton,LOCATION,18760103-41-43010105.txt
Blackrock,ORGANIZATION,18760103-41-43010105.txt
Theodore,PERSON,18760103-41-43010105.txt
Bongaerts,PERSON,18760103-41-43010105.txt
Goolwa,LOCATION,18760103-41-43010105.txt
Alfred,PERSON,18760103-41-43010105.txt
Glenelg,LOCATION,18760103-41-43010105.txt
Hookina,LOCATION,18760103-41-43010105.txt
Anna,PERSON,18760103-41-43010105.txt
Bishop,PERSON,18760103-41-43010105.txt
Harrison,PERSON,18940303-41-53636395.txt
Brompton,LOCATION,18940303-41-53636395.txt
Temperance,ORGANIZATION,18940303-41-53636395.txt
Choir,ORGANIZATION,18940303-41-53636395.txt
Pomeroy,PERSON,18940303-41-53636395.txt
Pomeroy,PERSON,18940303-41-53636395.txt
Williamson,PERSON,18940303-41-53636395.txt
Bailey,PERSON,18940303-41-53636395.txt
Rowe,PERSON,18940303-41-53636395.txt
Pomeroy,PERSON,18940303-41-53636395.txt
Pomeroy,PERSON,18940303-41-53636395.txt
Wood,PERSON,18940303-41-53636395.txt
William,PERSON,18940303-41-53636395.txt
Robertson,PERSON,18940303-41-53636395.txt
EL,ORGANIZATION,18940303-41-53636395.txt
Shaw,ORGANIZATION,18940303-41-53636395.txt
Franklin,LOCATION,18940303-41-53636395.txt
Harbour,LOCATION,18940303-41-53636395.txt
MUDGEE,LOCATION,18920220-698-162178286.txt
TAMWORTH,LOCATION,18920220-698-162178286.txt
Oamaru,LOCATION,18720108-1190-245696392.txt
Black,PERSON,18720108-1190-245696392.txt
Jack,PERSON,18720108-1190-245696392.txt
Green,PERSON,18720108-1190-245696392.txt
Frolio,PERSON,18720108-1190-245696392.txt
Sawyer,PERSON,18720108-1190-245696392.txt
Bay,LOCATION,18720108-1190-245696392.txt
t.he,LOCATION,18720108-1190-245696392.txt
Peninsula,LOCATION,18720108-1190-245696392.txt
Presbyterian,ORGANIZATION,18720108-1190-245696392.txt
Church,ORGANIZATION,18720108-1190-245696392.txt
Parsons,PERSON,18840112-52-71007431.txt
Coonamble,LOCATION,18840112-52-71007431.txt
Tonie,PERSON,18840112-52-71007431.txt
Hunter,ORGANIZATION,18840112-52-71007431.txt
River,ORGANIZATION,18840112-52-71007431.txt
Farmer,ORGANIZATION,18840112-52-71007431.txt
's,ORGANIZATION,18840112-52-71007431.txt
Association,ORGANIZATION,18840112-52-71007431.txt
Brunker,PERSON,18840112-52-71007431.txt
Maitland,LOCATION,18840112-52-71007431.txt
Island,LOCATION,18840112-52-71007431.txt
City,LOCATION,18840112-52-71007431.txt
Lyttèlton,LOCATION,18840112-52-71007431.txt
Newcastle,LOCATION,18840112-52-71007431.txt
Robert,PERSON,18840112-52-71007431.txt
Morrison,PERSON,18840112-52-71007431.txt
Edgérton,LOCATION,18840112-52-71007431.txt
Mossher,PERSON,18840112-52-71007431.txt
America,LOCATION,18840112-52-71007431.txt
Parramatta,ORGANIZATION,18840112-52-71007431.txt
Edward,PERSON,18840112-52-71007431.txt
Howell,PERSON,18840112-52-71007431.txt
Fire,ORGANIZATION,18840112-52-71007431.txt
-,ORGANIZATION,18840112-52-71007431.txt
Brigade,ORGANIZATION,18840112-52-71007431.txt
John,PERSON,18840112-52-71007431.txt
Denmead,PERSON,18840112-52-71007431.txt
Howell,PERSON,18840112-52-71007431.txt
Momolong,LOCATION,18871223-436-254573483.txt
Momolong,LOCATION,18871223-436-254573483.txt
Victoria,LOCATION,18650415-756-190705564.txt
Evans,PERSON,18650415-756-190705564.txt
King,LOCATION,18650415-756-190705564.txt
River,LOCATION,18650415-756-190705564.txt
Peechelba,LOCATION,18650415-756-190705564.txt
Station,LOCATION,18650415-756-190705564.txt
Union,ORGANIZATION,18650415-756-190705564.txt
Gas,ORGANIZATION,18650415-756-190705564.txt
Company,ORGANIZATION,18650415-756-190705564.txt
Adelaide,LOCATION,18650415-756-190705564.txt
Castlemaine,LOCATION,18650415-756-190705564.txt
Kara,PERSON,18851121-460-138639695.txt
ford,PERSON,18851121-460-138639695.txt
Albert,PERSON,18851121-460-138639695.txt
Parchas,PERSON,18851121-460-138639695.txt
Melbourne,LOCATION,18851121-460-138639695.txt
Melbourne,LOCATION,18851121-460-138639695.txt
General,LOCATION,18851121-460-138639695.txt
Cemetery,LOCATION,18851121-460-138639695.txt
Bush,PERSON,18851121-460-138639695.txt
Suckler,PERSON,18851121-460-138639695.txt
Cole,PERSON,18631226-287-90263398.txt
Supreme,ORGANIZATION,18631226-287-90263398.txt
Court,ORGANIZATION,18631226-287-90263398.txt
Riggs,PERSON,18631226-287-90263398.txt
Stephens,PERSON,18631226-287-90263398.txt
Broad,PERSON,18631226-287-90263398.txt
Mount,LOCATION,18631226-287-90263398.txt
Remarkable,LOCATION,18631226-287-90263398.txt
Mount,LOCATION,18631226-287-90263398.txt
Mount,LOCATION,18631226-287-90263398.txt
Bryan,LOCATION,18631226-287-90263398.txt
NEW,LOCATION,18860108-966-197808212.txt
ZEALAND,LOCATION,18860108-966-197808212.txt
Auckland,LOCATION,18860108-966-197808212.txt
New,ORGANIZATION,18860108-966-197808212.txt
Zealand,ORGANIZATION,18860108-966-197808212.txt
Loan-and,ORGANIZATION,18860108-966-197808212.txt
Mercantile,ORGANIZATION,18860108-966-197808212.txt
Agency,ORGANIZATION,18860108-966-197808212.txt
Company,ORGANIZATION,18860108-966-197808212.txt
ChriBtchurch,ORGANIZATION,18860108-966-197808212.txt
London,LOCATION,18860108-966-197808212.txt
National,ORGANIZATION,18860108-966-197808212.txt
Bank,ORGANIZATION,18860108-966-197808212.txt
Stratford,LOCATION,18860108-966-197808212.txt
Dunedin,LOCATION,18860108-966-197808212.txt
Melbourne,LOCATION,18860108-966-197808212.txt
JERRY,PERSON,18470511-50-37127622.txt
Perria,PERSON,18910912-346-89007741.txt
Perrin,PERSON,18910912-346-89007741.txt
Bendigo,LOCATION,18910912-346-89007741.txt
valley,LOCATION,18910912-346-89007741.txt
Isabella,LOCATION,18910912-346-89007741.txt
Wellsford,ORGANIZATION,18910912-346-89007741.txt
State,ORGANIZATION,18910912-346-89007741.txt
Perrin,PERSON,18910912-346-89007741.txt
Perrin,PERSON,18910912-346-89007741.txt
Lansell,PERSON,18910912-346-89007741.txt
South,LOCATION,18900125-621-221095318.txt
Australia,LOCATION,18900125-621-221095318.txt
E.,PERSON,18880131-341-86163833.txt
M.,PERSON,18880131-341-86163833.txt
SINGLETON,LOCATION,18881110-698-161885967.txt
Singleton,PERSON,18881110-698-161885967.txt
Goangra,LOCATION,18881110-698-161885967.txt
Millar,PERSON,18881110-698-161885967.txt
\VWalter,PERSON,18670119-366-100872457.txt
Ronny,PERSON,18670119-366-100872457.txt
Yass,LOCATION,18670119-366-100872457.txt
Plains,LOCATION,18670119-366-100872457.txt
Yass,PERSON,18670119-366-100872457.txt
Couriaer,PERSON,18670119-366-100872457.txt
Fairyholo,LOCATION,18670119-366-100872457.txt
Creek,LOCATION,18670119-366-100872457.txt
Yass,LOCATION,18670119-366-100872457.txt
Zouch,PERSON,18670119-366-100872457.txt
Smythesdale,LOCATION,18681130-185-112881543.txt
Mount,LOCATION,18681130-185-112881543.txt
Egerton,LOCATION,18681130-185-112881543.txt
M'Culloch,PERSON,18681130-185-112881543.txt
Messrs,PERSON,18681130-185-112881543.txt
Hepburn,PERSON,18681130-185-112881543.txt
Leonard,PERSON,18681130-185-112881543.txt
P.,PERSON,18810514-1052-208565681.txt
G.,PERSON,18810514-1052-208565681.txt
Hivnti,PERSON,18810514-1052-208565681.txt
Mount,LOCATION,18810514-1052-208565681.txt
Macedcn,LOCATION,18810514-1052-208565681.txt
Yan,PERSON,18810514-1052-208565681.txt
Yean,PERSON,18810514-1052-208565681.txt
Dixon,PERSON,18810514-1052-208565681.txt
Mount,LOCATION,18810514-1052-208565681.txt
Macedon,LOCATION,18810514-1052-208565681.txt
Public,ORGANIZATION,18810514-1052-208565681.txt
Works,ORGANIZATION,18810514-1052-208565681.txt
Department,ORGANIZATION,18810514-1052-208565681.txt
Lorne,LOCATION,18810514-1052-208565681.txt
Edelsten,PERSON,18810514-1052-208565681.txt
E.,PERSON,18810514-1052-208565681.txt
Rowlands,PERSON,18810514-1052-208565681.txt
Johnson,PERSON,18810514-1052-208565681.txt
Joseph,PERSON,18810514-1052-208565681.txt
Flude,PERSON,18810514-1052-208565681.txt
Harrietville,LOCATION,18820131-326-200456943.txt
Omeo,LOCATION,18820131-326-200456943.txt
Corowa,PERSON,18820131-326-200456943.txt
Forbes,PERSON,18820131-326-200456943.txt
Pitcairn,LOCATION,18820131-326-200456943.txt
Beechworth,LOCATION,18820131-326-200456943.txt
Parliament,ORGANIZATION,18840809-326-201596117.txt
Victoria,LOCATION,18840809-326-201596117.txt
Magna,ORGANIZATION,18840809-326-201596117.txt
Charts,ORGANIZATION,18840809-326-201596117.txt
Antetos,PERSON,18901231-180-67197943.txt
Stvppo,LOCATION,18901231-180-67197943.txt
Odo,PERSON,18901231-180-67197943.txt
WardeH,PERSON,18901231-180-67197943.txt
Lismore,PERSON,18901231-180-67197943.txt
Joskin,PERSON,18901231-180-67197943.txt
Goskin,PERSON,18901231-180-67197943.txt
Molong,LOCATION,18901231-180-67197943.txt
Bertfaong,PERSON,18901231-180-67197943.txt
Tabletop,PERSON,18901231-180-67197943.txt
Lagooo,PERSON,18901231-180-67197943.txt
Court,ORGANIZATION,18710615-966-197657390.txt
Thames,LOCATION,18710615-966-197657390.txt
Struys,LOCATION,18710615-966-197657390.txt
Bay,LOCATION,18710615-966-197657390.txt
Beach,LOCATION,18710615-966-197657390.txt
Cape,LOCATION,18710615-966-197657390.txt
Town,LOCATION,18710615-966-197657390.txt
Swellendam,LOCATION,18710615-966-197657390.txt
Mossel,LOCATION,18710615-966-197657390.txt
Bay,LOCATION,18710615-966-197657390.txt
Bismarck,PERSON,18710615-966-197657390.txt
Ketreat,PERSON,18870615-180-66082563.txt
Mullamuddy,LOCATION,18720309-8-18761890.txt
Creek,LOCATION,18720309-8-18761890.txt
Baker,PERSON,18811111-346-88620242.txt
House,ORGANIZATION,18811111-346-88620242.txt
UNITED,ORGANIZATION,18811111-346-88620242.txt
Ballarat,ORGANIZATION,18811111-346-88620242.txt
Fire,ORGANIZATION,18811111-346-88620242.txt
Brigade,ORGANIZATION,18811111-346-88620242.txt
United,ORGANIZATION,18811111-346-88620242.txt
Fire,ORGANIZATION,18811111-346-88620242.txt
Brigades,ORGANIZATION,18811111-346-88620242.txt
',ORGANIZATION,18811111-346-88620242.txt
Demonstration,ORGANIZATION,18811111-346-88620242.txt
Committee,ORGANIZATION,18811111-346-88620242.txt
Pentridge,LOCATION,18811111-346-88620242.txt
Stockade,LOCATION,18811111-346-88620242.txt
Wales,LOCATION,18811111-346-88620242.txt
Emery,ORGANIZATION,18890608-966-199868043.txt
Point,ORGANIZATION,18890608-966-199868043.txt
Palmerstsn,PERSON,18890608-966-199868043.txt
Pier,PERSON,18890608-966-199868043.txt
Public,ORGANIZATION,18890608-966-199868043.txt
Purposes,ORGANIZATION,18890608-966-199868043.txt
Loan,ORGANIZATION,18890608-966-199868043.txt
Bill,ORGANIZATION,18890608-966-199868043.txt
of,ORGANIZATION,18890608-966-199868043.txt
1SS8,ORGANIZATION,18890608-966-199868043.txt
South,LOCATION,18890608-966-199868043.txt
Australia,LOCATION,18890608-966-199868043.txt
Cape,LOCATION,18890608-966-199868043.txt
Fourcray,LOCATION,18890608-966-199868043.txt
Melville,LOCATION,18890608-966-199868043.txt
Island,LOCATION,18890608-966-199868043.txt
Port,LOCATION,18890608-966-199868043.txt
Darwin,LOCATION,18890608-966-199868043.txt
east,LOCATION,18890608-966-199868043.txt
Morwell,LOCATION,18820309-209-66865925.txt
Morwell,LOCATION,18820309-209-66865925.txt
Maffra,PERSON,18820309-209-66865925.txt
Moe,PERSON,18820309-209-66865925.txt
Drouin,PERSON,18820309-209-66865925.txt
Warragul,LOCATION,18820309-209-66865925.txt
Morwell,LOCATION,18820309-209-66865925.txt
Maffra,PERSON,18820309-209-66865925.txt
Moe,PERSON,18820309-209-66865925.txt
Drouin,PERSON,18820309-209-66865925.txt
Warragul,LOCATION,18820309-209-66865925.txt
Messrs,PERSON,18750212-29-2973689.txt
Dempster,PERSON,18750212-29-2973689.txt
Esperance,LOCATION,18750212-29-2973689.txt
Bay,LOCATION,18750212-29-2973689.txt
Newcastle,LOCATION,18750212-29-2973689.txt
John,PERSON,18750212-29-2973689.txt
Forrest,PERSON,18750212-29-2973689.txt
England,LOCATION,18750212-29-2973689.txt
Newcastle,LOCATION,18750212-29-2973689.txt
Forrest,PERSON,18750212-29-2973689.txt
John,PERSON,18750212-29-2973689.txt
Forrest,PERSON,18750212-29-2973689.txt
England,LOCATION,18750212-29-2973689.txt
Newcastle,LOCATION,18750212-29-2973689.txt
Forrest,PERSON,18750212-29-2973689.txt
John,PERSON,18750212-29-2973689.txt
Forrest,PERSON,18750212-29-2973689.txt
England,LOCATION,18750212-29-2973689.txt
Marion,PERSON,18971218-698-163798895.txt
Mundrawalla,LOCATION,18971218-698-163798895.txt
Marion,PERSON,18971218-698-163798895.txt
Delaney,PERSON,18971218-698-163798895.txt
Marion,PERSON,18971218-698-163798895.txt
Jackson,PERSON,18971218-698-163798895.txt
Marion,PERSON,18971218-698-163798895.txt
Jackson,PERSON,18971218-698-163798895.txt
District,ORGANIZATION,18581217-7-786648.txt
Council,ORGANIZATION,18581217-7-786648.txt
Mechanics,ORGANIZATION,18581217-7-786648.txt
',ORGANIZATION,18581217-7-786648.txt
Institute,ORGANIZATION,18581217-7-786648.txt
Brisbane,LOCATION,18910106-840-172647270.txt
Sydney,LOCATION,18910106-840-172647270.txt
Tbo,PERSON,18910106-840-172647270.txt
Narrandera,LOCATION,18910106-840-172647270.txt
Kenny,PERSON,18911128-734-148589993.txt
Perth,LOCATION,18911128-734-148589993.txt
Duxysan,PERSON,18911128-734-148589993.txt
York,LOCATION,18911128-734-148589993.txt
Southern,ORGANIZATION,18911128-734-148589993.txt
Gross,ORGANIZATION,18911128-734-148589993.txt
the,ORGANIZATION,18911128-734-148589993.txt
Police,ORGANIZATION,18911128-734-148589993.txt
Court,ORGANIZATION,18911128-734-148589993.txt
Patrick,PERSON,18911128-734-148589993.txt
McLoughlin,PERSON,18911128-734-148589993.txt
York,ORGANIZATION,18911128-734-148589993.txt
Beads,ORGANIZATION,18911128-734-148589993.txt
Board,ORGANIZATION,18911128-734-148589993.txt
Mechanics,ORGANIZATION,18911128-734-148589993.txt
',ORGANIZATION,18911128-734-148589993.txt
Institute,ORGANIZATION,18911128-734-148589993.txt
Parker,ORGANIZATION,18911128-734-148589993.txt
Bros.,ORGANIZATION,18911128-734-148589993.txt
Dinsdsle,PERSON,18911128-734-148589993.txt
Guildford,LOCATION,18911128-734-148589993.txt
York,ORGANIZATION,18911128-734-148589993.txt
Municipal,ORGANIZATION,18911128-734-148589993.txt
Council,ORGANIZATION,18911128-734-148589993.txt
Inspec,ORGANIZATION,18911128-734-148589993.txt
H,PERSON,18911128-734-148589993.txt
Parker,PERSON,18911128-734-148589993.txt
Central,ORGANIZATION,18840123-13-11842524.txt
Police,ORGANIZATION,18840123-13-11842524.txt
Court,ORGANIZATION,18840123-13-11842524.txt
Selection,ORGANIZATION,18840123-13-11842524.txt
Committee,ORGANIZATION,18840123-13-11842524.txt
Association,ORGANIZATION,18840123-13-11842524.txt
Cricket,ORGANIZATION,18840123-13-11842524.txt
Allan,PERSON,18840123-13-11842524.txt
Bryant,PERSON,18840123-13-11842524.txt
Davis,PERSON,18840123-13-11842524.txt
Evans,PERSON,18840123-13-11842524.txt
Garrett,PERSON,18840123-13-11842524.txt
A.,PERSON,18840123-13-11842524.txt
Gregory,PERSON,18840123-13-11842524.txt
Hiddlestone,LOCATION,18840123-13-11842524.txt
Jones,PERSON,18840123-13-11842524.txt
Marr,PERSON,18840123-13-11842524.txt
M'Glinchey,PERSON,18840123-13-11842524.txt
Nunn,PERSON,18840123-13-11842524.txt
Tobin,PERSON,18840123-13-11842524.txt
G.,PERSON,18840123-13-11842524.txt
Tooher,PERSON,18840123-13-11842524.txt
Turner,PERSON,18840123-13-11842524.txt
Fletcher,PERSON,18840123-13-11842524.txt
Waratah,LOCATION,18840123-13-11842524.txt
Flinders,PERSON,18850822-289-94334560.txt
Sydney,PERSON,18850822-289-94334560.txt
Bhip,PERSON,18850822-289-94334560.txt
Suthet,PERSON,18850822-289-94334560.txt
Flinders,PERSON,18850822-289-94334560.txt
Maranoa,LOCATION,18990826-374-97489452.txt
District,LOCATION,18990826-374-97489452.txt
McManus,PERSON,18990826-374-97489452.txt
Yalebone,LOCATION,18990826-374-97489452.txt
Muckadilla,LOCATION,18990826-374-97489452.txt
Maranoa,LOCATION,18990826-374-97489452.txt
Toowoomba,LOCATION,18771120-1057-217691651.txt
School,ORGANIZATION,18771120-1057-217691651.txt
of,ORGANIZATION,18771120-1057-217691651.txt
Arts,ORGANIZATION,18771120-1057-217691651.txt
Ano,PERSON,18771120-1057-217691651.txt
VICTORIA,PERSON,18990321-16-3690408.txt
MELBOURNE,LOCATION,18990321-16-3690408.txt
Executive,ORGANIZATION,18990321-16-3690408.txt
Council,ORGANIZATION,18990321-16-3690408.txt
Olga,PERSON,18990321-16-3690408.txt
Travice,PERSON,18990321-16-3690408.txt
Alexander,PERSON,18990321-16-3690408.txt
Todd,PERSON,18990321-16-3690408.txt
Mabel,PERSON,18990321-16-3690408.txt
Ambrose,PERSON,18990321-16-3690408.txt
Yarra,LOCATION,18990321-16-3690408.txt
Radalyski,PERSON,18990321-16-3690408.txt
Todd,PERSON,18990321-16-3690408.txt
Gippsland,LOCATION,18990321-16-3690408.txt
Melbourne,LOCATION,18990321-16-3690408.txt
Slock,ORGANIZATION,18880518-436-254466375.txt
Board,ORGANIZATION,18880518-436-254466375.txt
Stock,ORGANIZATION,18880518-436-254466375.txt
Board,ORGANIZATION,18880518-436-254466375.txt
Stock,ORGANIZATION,18880518-436-254466375.txt
Board,ORGANIZATION,18880518-436-254466375.txt
Stock,ORGANIZATION,18880518-436-254466375.txt
Board,ORGANIZATION,18880518-436-254466375.txt
Kiddle,PERSON,18880518-436-254466375.txt
M'Kellai,PERSON,18880518-436-254466375.txt
Kiddle,PERSON,18880518-436-254466375.txt
Lave,PERSON,18880518-436-254466375.txt
Goulburn,ORGANIZATION,18550127-364-118308726.txt
Herald,ORGANIZATION,18550127-364-118308726.txt
Colony,ORGANIZATION,18550127-364-118308726.txt
Wyadham,LOCATION,18940413-180-66313415.txt
Mount,LOCATION,18940413-180-66313415.txt
Albany,LOCATION,18940413-180-66313415.txt
Eddystone,LOCATION,18940413-180-66313415.txt
Charles,PERSON,18820328-1324-240796606.txt
Kernot,PERSON,18820328-1324-240796606.txt
Goljbań,LOCATION,18820328-1324-240796606.txt
Lyon,ORGANIZATION,18820328-1324-240796606.txt
Bessie,PERSON,18740304-180-65962749.txt
Fremantle,LOCATION,18740304-180-65962749.txt
Port,PERSON,18740304-180-65962749.txt
Walcott,PERSON,18740304-180-65962749.txt
Fremantle,LOCATION,18740304-180-65962749.txt
Murrurundi,LOCATION,18711230-1605-258898136.txt
Harpur,PERSON,18711230-1605-258898136.txt
Newcastle,ORGANIZATION,18711230-1605-258898136.txt
Cole,PERSON,18830410-30-2988580.txt
Cole,PERSON,18830410-30-2988580.txt
Cole,PERSON,18830410-30-2988580.txt
Tolcarne,PERSON,18830410-30-2988580.txt
Bryant,PERSON,18830410-30-2988580.txt
Tonkin,PERSON,18830410-30-2988580.txt
Belfast,LOCATION,18790211-567-226066426.txt
Ritchie,PERSON,18790211-567-226066426.txt
Belfast,LOCATION,18790211-567-226066426.txt
Belfast,LOCATION,18790211-567-226066426.txt
John,PERSON,18791025-621-219421864.txt
Creean,PERSON,18791025-621-219421864.txt
J.,PERSON,18731223-558-150074400.txt
F.,PERSON,18731223-558-150074400.txt
Levien,PERSON,18731223-558-150074400.txt
Geelong,LOCATION,18731223-558-150074400.txt
Sain,PERSON,18731223-558-150074400.txt
Cove,LOCATION,18931021-508-112933637.txt
River,LOCATION,18931021-508-112933637.txt
Ryde,PERSON,18931021-508-112933637.txt
Swan,LOCATION,18410210-181-65581573.txt
River,LOCATION,18410210-181-65581573.txt
Perth,LOCATION,18410210-181-65581573.txt
Gazettehm,LOCATION,18410210-181-65581573.txt
Avon,LOCATION,18410210-181-65581573.txt
Mrs,PERSON,18750220-8-18792275.txt
Campbell,PERSON,18750220-8-18792275.txt
Ward,PERSON,18750220-8-18792275.txt
Hill,PERSON,18750220-8-18792275.txt
Mount,LOCATION,18750220-8-18792275.txt
Horror,LOCATION,18750220-8-18792275.txt
Fitzgibbon,PERSON,18750220-8-18792275.txt
Melbourne,LOCATION,18750220-8-18792275.txt
Yan,PERSON,18750220-8-18792275.txt
Yean,PERSON,18750220-8-18792275.txt
Lancefield,LOCATION,18750220-8-18792275.txt
Victoria,LOCATION,18750220-8-18792275.txt
Bogan,PERSON,18750220-8-18792275.txt
Hay,PERSON,18750220-8-18792275.txt
Murray,PERSON,18750220-8-18792275.txt
Fhin,PERSON,18770213-41-40776888.txt
Bradford,LOCATION,18770213-41-40776888.txt
St.,LOCATION,18770213-41-40776888.txt
Blaize,LOCATION,18770213-41-40776888.txt
St.,LOCATION,18770213-41-40776888.txt
Blaize,LOCATION,18770213-41-40776888.txt
England,LOCATION,18770213-41-40776888.txt
Legislative,ORGANIZATION,18860222-731-146770070.txt
Assembly,ORGANIZATION,18860222-731-146770070.txt
Auburn,LOCATION,18860222-731-146770070.txt
Maruya,PERSON,18860222-731-146770070.txt
Stoalhaven,LOCATION,18860222-731-146770070.txt
George,PERSON,18860222-731-146770070.txt
Muller,PERSON,18860222-731-146770070.txt
Bristol,LOCATION,18860222-731-146770070.txt
Alfred,PERSON,18860222-731-146770070.txt
Stephen,PERSON,18860222-731-146770070.txt
Muller,PERSON,18860222-731-146770070.txt
Bristol,ORGANIZATION,18860222-731-146770070.txt
Orpliange,ORGANIZATION,18860222-731-146770070.txt
Fournie,ORGANIZATION,18510428-13-4777545.txt
Benevolent,ORGANIZATION,18510428-13-4777545.txt
Society,ORGANIZATION,18510428-13-4777545.txt
Central,ORGANIZATION,18510428-13-4777545.txt
Fire,ORGANIZATION,18510428-13-4777545.txt
Relief,ORGANIZATION,18510428-13-4777545.txt
Fund,ORGANIZATION,18510428-13-4777545.txt
Goulburn,ORGANIZATION,18510428-13-4777545.txt
Herald,ORGANIZATION,18510428-13-4777545.txt
Yass,LOCATION,18510428-13-4777545.txt
Maneroo,LOCATION,18510428-13-4777545.txt
Herald,ORGANIZATION,18510428-13-4777545.txt
Hofmeyer,PERSON,18710617-821-159531153.txt
Thames,LOCATION,18710617-821-159531153.txt
Struys,LOCATION,18710617-821-159531153.txt
Bay,LOCATION,18710617-821-159531153.txt
Beach,LOCATION,18710617-821-159531153.txt
Cape,LOCATION,18710617-821-159531153.txt
Town,LOCATION,18710617-821-159531153.txt
Swelleudam,LOCATION,18710617-821-159531153.txt
Mossel,LOCATION,18710617-821-159531153.txt
Bay,LOCATION,18710617-821-159531153.txt
Bisma,PERSON,18710617-821-159531153.txt
Mie,PERSON,18990929-41-54584752.txt
Fettlcmcnt,PERSON,18990929-41-54584752.txt
Sev,PERSON,18990929-41-54584752.txt
Blackall,ORGANIZATION,18870423-186-65745974.txt
Land,ORGANIZATION,18870423-186-65745974.txt
Court,ORGANIZATION,18870423-186-65745974.txt
Lome,LOCATION,18870423-186-65745974.txt
Station,LOCATION,18870423-186-65745974.txt
Barcaldine,ORGANIZATION,18870423-186-65745974.txt
State,ORGANIZATION,18870423-186-65745974.txt
School,ORGANIZATION,18870423-186-65745974.txt
North,LOCATION,18870423-186-65745974.txt
West,LOCATION,18870423-186-65745974.txt
Mount,ORGANIZATION,18870423-186-65745974.txt
Morgan,ORGANIZATION,18870423-186-65745974.txt
(,ORGANIZATION,18870423-186-65745974.txt
West,ORGANIZATION,18870423-186-65745974.txt
),ORGANIZATION,18870423-186-65745974.txt
Gold,ORGANIZATION,18870423-186-65745974.txt
Mining,ORGANIZATION,18870423-186-65745974.txt
Company,ORGANIZATION,18870423-186-65745974.txt
Parliament,ORGANIZATION,18831222-261-75654731.txt
Victor,PERSON,18831222-261-75654731.txt
Levison,PERSON,18831222-261-75654731.txt
Peninsula,LOCATION,18860115-966-197808613.txt
Port,ORGANIZATION,18860115-966-197808613.txt
Vincent,ORGANIZATION,18860115-966-197808613.txt
House,ORGANIZATION,18891031-840-176691082.txt
Woothakata,ORGANIZATION,18891031-840-176691082.txt
Ipswioh,PERSON,18891031-840-176691082.txt
Athens,LOCATION,18891031-840-176691082.txt
VVoothakata,ORGANIZATION,18891031-840-176691082.txt
Barlow,PERSON,18891031-840-176691082.txt
House,ORGANIZATION,18891031-840-176691082.txt
Woothakataish,LOCATION,18891031-840-176691082.txt
Barlow,PERSON,18891031-840-176691082.txt
H.,PERSON,18990107-351-85780716.txt
E.,PERSON,18990107-351-85780716.txt
Barry,PERSON,18990107-351-85780716.txt
Parramatta,LOCATION,18990107-351-85780716.txt
B.,PERSON,18990107-351-85780716.txt
O'Conor,PERSON,18990107-351-85780716.txt
Cowell,PERSON,18990107-351-85780716.txt
Parramatta,LOCATION,18990107-351-85780716.txt
J.,PERSON,18990107-351-85780716.txt
Pearce,PERSON,18990107-351-85780716.txt
Pennant,LOCATION,18990107-351-85780716.txt
Hills,LOCATION,18990107-351-85780716.txt
Victoria,LOCATION,18860605-43-22098514.txt
New-,LOCATION,18860605-43-22098514.txt
South,LOCATION,18860605-43-22098514.txt
Wales,LOCATION,18860605-43-22098514.txt
Colac,LOCATION,18860605-43-22098514.txt
Iho,LOCATION,18860605-43-22098514.txt
Colac,LOCATION,18860605-43-22098514.txt
Colac,LOCATION,18860605-43-22098514.txt
Green,PERSON,18900712-567-225770269.txt
Ithe,LOCATION,18900712-567-225770269.txt
Jack,PERSON,18900712-567-225770269.txt
Jato,PERSON,18900712-567-225770269.txt
Jack,PERSON,18900712-567-225770269.txt
Capetown,LOCATION,18980118-185-215788343.txt
Lethorodi,LOCATION,18980118-185-215788343.txt
Mssnpha,LOCATION,18980118-185-215788343.txt
Basutoland,LOCATION,18980118-185-215788343.txt
Daily,ORGANIZATION,18980118-185-215788343.txt
Telegraph,ORGANIZATION,18980118-185-215788343.txt
Russia,LOCATION,18980118-185-215788343.txt
George,PERSON,18980118-185-215788343.txt
Greece,LOCATION,18980118-185-215788343.txt
Crete,LOCATION,18980118-185-215788343.txt
Greece,LOCATION,18980118-185-215788343.txt
N.S.W,ORGANIZATION,18980118-185-215788343.txt
Mount,LOCATION,18980118-185-215788343.txt
Wel,LOCATION,18980118-185-215788343.txt
lington,LOCATION,18980118-185-215788343.txt
Childers,PERSON,18980118-185-215788343.txt
Mount,LOCATION,18820216-966-197766673.txt
Pleasant,LOCATION,18820216-966-197766673.txt
Warden,PERSON,18820216-966-197766673.txt
Hack,PERSON,18820216-966-197766673.txt
Court,ORGANIZATION,18820216-966-197766673.txt
of,ORGANIZATION,18820216-966-197766673.txt
Enquiry,ORGANIZATION,18820216-966-197766673.txt
Hahndorf,LOCATION,18820216-966-197766673.txt
Victoria,ORGANIZATION,18820216-966-197766673.txt
Claim,ORGANIZATION,18820216-966-197766673.txt
Wittw,PERSON,18820216-966-197766673.txt
Paul,PERSON,18960530-1086-212345133.txt
Kriiger,PERSON,18960530-1086-212345133.txt
Boers,PERSON,18960530-1086-212345133.txt
Rowe,PERSON,18960530-1086-212345133.txt
Jubilee,ORGANIZATION,18960530-1086-212345133.txt
